-0.385,-0.0371,-0.5103,0.0361,-0.07,0.2101,0.1401,71.6,100007.0
-0.375,-0.0347,-0.5093,0.0361,0.0,0.2101,0.07,71.6,100001.0
-0.365,-0.0366,-0.5103,0.0337,-0.1401,0.07,0.07,71.6,100050.0
-0.355,-0.0332,-0.522,0.0298,-0.1401,0.0,0.2101,71.6,100012.0
-0.345,-0.0356,-0.4995,0.0132,0.1401,0.9104,-0.07,71.6,99998.0
-0.335,-0.0288,-0.498,0.0815,0.5602,0.8403,-0.1401,71.6,99992.0
-0.325,-0.0347,-0.4976,0.0425,-0.8403,0.2101,0.07,71.6,100012.0
-0.315,-0.0332,-0.5112,-0.0127,-0.7703,0.9804,0.0,71.6,99993.0
-0.305,-0.0293,-0.5098,0.0332,0.5602,0.5602,0.07,71.6,100001.0
-0.295,-0.0391,-0.5171,0.0713,0.3501,-0.1401,0.2801,71.6,100008.0
-0.285,-0.0469,-0.52,0.0352,-0.5602,-0.3501,0.2801,71.6,99995.0
-0.275,-0.0361,-0.5166,0.0078,-0.2101,-0.3501,-0.07,71.6,99997.0
-0.265,-0.0127,-0.5024,0.0459,0.4202,0.3501,-0.1401,71.6,100000.0
-0.255,-0.0278,-0.5,0.0425,-0.07,0.4202,0.2801,71.6,99993.0
-0.245,-0.0508,-0.5049,0.0249,-0.2801,0.1401,0.2801,71.6,99993.0
-0.235,-0.0161,-0.5103,0.0513,0.07,1.1204,-0.2101,71.6,100008.0
-0.225,-0.0371,-0.5176,0.0273,-0.3501,0.9104,0.2801,71.6,100021.0
-0.215,-0.0596,-0.5215,0.0322,-0.07,0.2801,0.2801,71.6,100000.0
-0.205,-0.0381,-0.5142,0.0391,0.07,-0.4202,-0.1401,71.6,99999.0
-0.195,-0.0151,-0.5068,0.0381,-0.1401,-0.6303,-0.07,71.6,100025.0
-0.185,-0.0225,-0.501,0.0254,-0.1401,0.07,0.2801,71.6,100011.0
-0.175,-0.0381,-0.52,0.0352,0.1401,-0.07,0.2801,71.6,100019.0
-0.165,-0.0464,-0.8164,0.0264,-0.07,0.8403,0.0,71.6,100006.0
-0.155,-0.0337,-0.3135,0.04,1.3305,-3.2213,0.5602,71.6,99995.0
-0.145,-0.0273,-0.5728,0.0952,-0.07,-5.2521,0.6303,71.6,99975.0
-0.135,-0.0669,-1.0859,0.0581,-1.3305,-4.6218,1.4706,71.6,99998.0
-0.125,-0.0737,-1.522,0.1138,-0.7703,-9.6639,1.3305,71.6,99966.0
-0.115,-0.0508,-1.7935,0.1313,-2.0308,-10.8543,2.0308,71.6,99929.0
-0.105,-0.0493,-2.1582,0.1665,-4.5518,-13.8655,7.423,71.6,99754.0
-0.095,-0.1445,-2.3379,0.1499,1.4006,-23.3193,4.6218,71.6,99554.0
-0.085,-0.0703,-2.7295,0.3208,-2.7311,-26.1204,4.2017,71.6,99357.0
-0.075,-0.1152,-3.1201,0.2529,-6.7927,-37.3249,7.423,71.6,99239.0
-0.065,-0.1919,-3.5366,0.2285,-12.9552,-37.395,16.4566,71.6,99180.0
-0.055,-0.2241,-4.4824,0.3027,-12.465,-24.8599,8.8235,71.6,99226.0
-0.045,-0.2173,-5.2871,0.4224,-10.2241,-22.3389,6.9328,71.6,99389.0
-0.035,-0.3223,-6.144,0.501,-19.958,-23.1092,11.3445,71.6,99602.0
-0.025,-0.3555,-6.5171,0.5474,-21.7087,-8.8936,14.4958,71.6,99832.0
-0.015,-0.3662,-6.2485,0.4336,-12.395,2.591,7.0728,71.6,99967.0
-0.005,-0.2803,-5.0894,0.3203,0.2101,1.7507,0.9104,71.6,99990.0
0.005,-0.3086,-4.793,0.332,0.7703,-5.042,-0.2801,71.6,99941.0
0.015,-0.2148,-4.6807,0.3589,0.5602,-6.2325,0.7003,71.6,99952.0
0.025,-0.2236,-4.6436,0.3325,0.07,-5.042,0.5602,71.6,99971.0
0.035,-0.2349,-4.6763,0.2959,-0.4902,-0.3501,0.8403,71.6,99971.0
0.045,-0.272,-4.7451,0.2383,0.7703,-1.4706,1.3305,71.6,99959.0
0.055,-0.231,-4.8057,0.3623,1.9608,-1.8908,-0.6303,71.6,99949.0
0.065,-0.3042,-4.8447,0.0771,0.07,2.8711,0.4202,71.6,99966.0
0.075,-0.1792,-4.8159,0.0562,-2.451,-3.2913,0.8403,71.6,99951.0
0.085,-0.1348,-4.8271,0.3008,8.4034,-10.7143,0.07,71.6,99953.0
0.095,-0.251,-4.7612,0.3306,5.8824,-10.5042,3.2913,71.6,99943.0
0.105,-0.208,-4.752,0.3677,3.9216,-2.6611,2.2409,71.6,99971.0
0.115,-0.2842,-4.7451,0.2627,4.4118,3.3613,2.451,71.6,99931.0
0.125,-0.1821,-4.7637,0.4023,4.6218,3.8515,1.3305,71.6,99943.0
0.135,-0.0967,-4.7651,0.873,7.8431,14.4958,-1.1905,71.6,99920.0
0.145,-0.3242,-4.8286,0.2515,-3.8515,22.0588,2.1709,71.6,99941.0
0.155,-0.2427,-4.8247,0.3564,-1.6106,10.5042,0.8403,71.6,99936.0
0.165,-0.4136,-4.8101,0.2061,-1.8908,13.8655,0.07,71.6,99928.0
0.175,-0.2231,-4.8159,0.436,1.3305,1.5406,-3.2913,71.6,99934.0
0.185,-0.1938,-4.7798,0.2002,-1.6106,20.7983,-4.7619,71.6,99918.0
0.195,-0.3223,-4.7793,0.3779,0.2101,25.7003,0.4902,71.6,99923.0
0.205,-0.0596,-4.6821,0.3745,0.2101,31.5826,-2.8711,71.6,99924.0
0.215,-0.4692,-4.8228,-0.166,-4.4118,-3.5714,5.042,71.6,99913.0
0.225,-0.0127,-4.7476,0.2036,5.3221,-22.1989,-1.3305,71.6,99912.0
0.235,-0.2163,-4.7915,0.2593,6.2325,-14.3557,2.9412,71.6,99915.0
0.245,-0.1855,-4.812,0.3315,5.2521,-3.0812,5.8123,71.6,99908.0
0.255,-0.3154,-4.7607,0.1333,5.6022,-9.1737,3.3613,71.6,99882.0
0.265,-0.4829,-4.752,0.6196,11.5546,-24.4398,4.2017,71.6,99893.0
0.275,-0.3579,-4.7275,0.7192,-1.5406,-9.0336,0.0,71.6,99887.0
0.285,-0.272,-4.7461,0.3135,-4.7619,13.7255,-4.8319,71.6,99885.0
0.295,-0.3901,-4.731,0.1187,-3.4314,8.8936,-2.2409,71.6,99861.0
0.305,-0.2998,-4.7031,0.5083,3.5714,40.7563,-9.5938,71.6,99883.0
0.315,-0.3457,-4.7705,0.1973,0.3501,77.7311,-7.0028,71.6,99869.0
0.325,-0.4277,-4.6255,0.4434,0.1401,64.5658,-8.6134,71.6,99880.0
0.335,-0.6157,-4.6367,0.2119,-2.0308,39.7759,-7.7031,71.6,99883.0
0.345,-0.249,-4.6519,-0.0166,-4.0616,20.9384,-11.8347,71.6,99875.0
0.355,-0.2095,-4.6187,0.1064,4.902,9.8739,-8.1232,71.6,99873.0
0.365,-0.1372,-4.5991,0.5361,9.7339,-24.4398,-1.0504,71.6,99877.0
0.375,-0.4116,-4.606,0.3394,0.07,-48.9496,5.2521,71.6,99840.0
0.385,-0.4956,-4.6958,0.0967,-3.4314,-42.1569,5.1821,71.6,99827.0
0.395,-0.3066,-4.7407,0.2773,2.2409,-38.3053,-0.07,71.6,99867.0
0.405,-0.1064,-4.7109,0.5195,6.2325,-38.3053,-2.8711,71.6,99869.0
0.415,-0.165,-4.7339,0.4795,-1.3305,-0.3501,0.4902,71.6,99815.0
0.425,-0.2476,-4.7778,0.2607,-7.493,27.3109,4.0616,71.6,99825.0
0.435,-0.2036,-4.791,0.3647,-1.1204,28.0812,0.5602,71.6,99822.0
0.445,-0.1841,-4.7803,0.415,-1.5406,26.3305,-0.8403,71.6,99824.0
0.455,-0.2422,-4.7817,0.3022,-5.112,25.4202,2.6611,71.6,99820.0
0.465,-0.2173,-4.7852,0.3711,-0.9804,23.9496,0.2801,71.6,99833.0
0.475,-0.1934,-4.7744,0.3735,-2.8711,22.409,0.2101,71.6,99804.0
0.485,-0.2432,-4.7603,0.3159,-3.7815,21.4286,2.1008,71.6,99802.0
0.495,-0.2061,-4.7583,0.3589,-4.0616,18.2073,0.8403,71.6,99792.0
0.505,-0.2373,-4.7544,0.3433,-3.2213,16.8067,1.4006,71.6,99783.0
0.515,-0.2031,-4.7559,0.394,-2.2409,14.8459,-0.2801,71.6,99775.0
0.525,-0.2188,-4.7651,0.3369,-4.6218,13.1653,1.0504,71.6,99764.0
0.535,-0.2354,-4.7651,0.3662,-2.7311,11.4146,0.6303,71.6,99788.0
0.545,-0.2119,-4.77,0.3838,-3.5714,9.3838,-0.5602,71.6,99764.0
0.555,-0.2324,-4.7661,0.3423,-4.5518,7.8431,0.2101,71.6,99768.0
0.565,-0.2222,-4.7686,0.3848,-2.9412,5.9524,-0.7703,71.6,99769.0
0.575,-0.2183,-4.7681,0.3604,-4.6218,3.9916,-1.0504,71.6,99734.0
0.585,-0.2368,-4.7773,0.3496,-4.1317,2.381,-0.7003,71.6,99740.0
0.595,-0.2236,-4.7959,0.3843,-3.5714,0.1401,-1.8908,71.6,99756.0
0.605,-0.2271,-4.7803,0.3486,-4.972,-1.8908,-1.6807,71.6,99723.0
0.615,-0.2334,-4.7798,0.3672,-3.8515,-3.7815,-1.8908,71.6,99735.0
0.625,-0.2207,-4.7725,0.3716,-4.4118,-6.0924,-2.521,71.6,99716.0
0.635,-0.2275,-4.7734,0.3486,-4.902,-8.1232,-2.1709,71.6,99710.0
0.645,-0.2266,-4.7764,0.377,-3.9216,-10.3641,-2.7311,71.6,99709.0
0.655,-0.2246,-4.7769,0.3599,-5.112,-12.8151,-2.9412,71.6,99726.0
0.665,-0.2314,-4.7881,0.3584,-4.902,-14.8459,-2.7311,71.6,99700.0
0.675,-0.2197,-4.7915,0.3789,-4.6218,-17.0868,-3.4314,71.6,99703.0
0.685,-0.2188,-4.7866,0.3564,-5.5322,-19.3978,-3.2913,71.6,99709.0
0.695,-0.2231,-4.79,0.3696,-4.8319,-21.7087,-3.3613,71.6,99697.0
0.705,-0.2241,-4.7935,0.3667,-5.3922,-24.2297,-3.5714,71.6,99666.0
0.715,-0.23,-4.7964,0.3589,-5.4622,-26.4006,-3.6415,71.6,99657.0
0.725,-0.2363,-4.79,0.3745,-5.042,-28.6415,-3.9916,71.6,99693.0
0.735,-0.2339,-4.7793,0.3618,-5.6022,-31.0224,-4.2717,71.6,99666.0
0.745,-0.2305,-4.7793,0.3643,-5.3221,-33.1232,-4.3417,71.6,99658.0
0.755,-0.2271,-4.7876,0.3735,-5.3922,-35.5742,-4.3417,71.6,99644.0
0.765,-0.2305,-4.7915,0.3579,-5.6022,-38.0952,-4.0616,71.6,99631.0
0.775,-0.23,-4.8066,0.3652,-5.042,-40.7563,-4.2017,71.6,99627.0
0.785,-0.2314,-4.813,0.3613,-5.1821,-43.3473,-3.9916,71.6,99612.0
0.795,-0.2344,-4.8208,0.3618,-4.902,-45.7283,-3.7815,71.6,99589.0
0.805,-0.2319,-4.8154,0.3618,-4.6919,-48.3894,-3.7815,71.6,99612.0
0.815,-0.2344,-4.8159,0.3569,-4.7619,-51.0504,-3.3613,71.6,99572.0
0.825,-0.2354,-4.8164,0.3623,-4.2017,-53.5714,-3.2913,71.6,99575.0
0.835,-0.2324,-4.8169,0.3584,-4.3417,-56.4426,-3.2913,71.6,99593.0
0.845,-0.2407,-4.8179,0.355,-4.1317,-59.1036,-3.0112,71.6,99598.0
0.855,-0.2441,-4.8145,0.3545,-3.8515,-64.7759,-2.8011,71.6,99592.0
0.865,-0.2417,-4.8218,0.3589,-3.2913,-67.2269,-2.8011,71.6,99565.0
0.875,-0.2422,-4.8364,0.3628,-3.1513,-69.5378,-2.591,71.6,99547.0
0.885,-0.2397,-4.833,0.3564,-3.1513,-72.2689,-2.381,71.6,99551.0
0.895,-0.2393,-4.8501,0.3604,-2.8011,-75.0,-2.1709,71.6,99522.0
0.905,-0.2495,-4.8589,0.3608,-2.6611,-77.6611,-1.8908,71.6,99519.0
0.915,-0.249,-4.853,0.3657,-2.3109,-80.6022,-1.9608,71.6,99559.0
0.925,-0.25,-4.8545,0.3701,-2.2409,-83.3333,-1.6807,71.6,99504.0
0.935,-0.25,-4.8535,0.3662,-2.381,-86.0644,-1.5406,71.6,99492.0
0.945,-0.2515,-4.854,0.3726,-2.1008,-88.7955,-1.4006,71.6,99494.0
0.955,-0.2554,-4.8481,0.3745,-1.9608,-91.5966,-1.1905,71.6,99499.0
0.965,-0.2515,-4.8545,0.374,-2.1008,-94.3978,-0.9804,71.6,99494.0
0.975,-0.2485,-4.8472,0.3721,-2.0308,-97.0588,-0.6303,71.6,99495.0
0.985,-0.2524,-4.8442,0.3716,-1.9608,-99.8599,-0.3501,71.6,99474.0
0.995,-0.2529,-4.8413,0.3726,-1.9608,-102.7311,0.0,71.6,99444.0
1.005,-0.2598,-4.8604,0.3818,-1.9608,-105.7423,0.4902,71.6,99490.0
1.015,-0.2632,-4.876,0.3828,-1.9608,-108.7535,0.5602,71.6,99418.0
1.025,-0.2622,-4.875,0.3867,-1.8908,-111.6246,0.8403,71.6,99422.0
1.035,-0.2661,-4.8755,0.3828,-2.1709,-114.4258,1.1905,71.6,99424.0
1.045,-0.2656,-4.897,0.3848,-2.1008,-117.3669,1.3305,71.6,99424.0
1.055,-0.27,-4.8921,0.3872,-2.1709,-120.4482,1.8908,71.6,99400.0
1.065,-0.2734,-4.8965,0.3823,-2.3109,-123.3894,2.0308,71.6,99397.0
1.075,-0.2729,-4.8994,0.3843,-2.3109,-126.4006,2.2409,71.6,99395.0
1.085,-0.2778,-4.8945,0.3867,-2.3109,-129.1317,2.591,71.6,99379.0
1.095,-0.2842,-4.9033,0.3853,-2.451,-132.0028,2.591,71.6,99392.0
1.105,-0.2866,-4.9238,0.3916,-2.521,-134.5938,2.8711,71.5,99347.0
1.115,-0.2925,-4.9204,0.3999,-2.591,-137.0448,2.9412,71.6,99331.0
1.125,-0.2925,-4.9175,0.396,-2.9412,-139.6359,2.8011,71.5,99348.0
1.135,-0.2891,-4.9199,0.3989,-3.2213,-142.2969,3.0812,71.6,99343.0
1.145,-0.3042,-4.9536,0.4331,-3.0812,-144.8179,3.2213,71.6,99326.0
1.155,-0.3081,-4.9404,0.4409,-4.3417,-147.479,3.0112,71.6,99323.0
1.165,-0.3076,-4.9263,0.4224,-5.9524,-150.2101,2.6611,71.6,99307.0
1.175,-0.3125,-4.9229,0.4419,-5.9524,-152.9412,2.521,71.6,99293.0
1.185,-0.3154,-4.9316,0.436,-7.6331,-155.6022,2.2409,71.6,99274.0
1.195,-0.312,-4.9297,0.4326,-8.4734,-158.5434,2.1008,71.5,99268.0
1.205,-0.312,-4.9399,0.4526,-8.9636,-161.5546,2.0308,71.6,99256.0
1.215,-0.3188,-4.9336,0.4409,-10.8543,-164.4958,2.1709,71.6,99233.0
1.225,-0.3291,-4.9409,0.4526,-11.7647,-169.958,2.1008,71.6,99264.0
1.235,-0.334,-4.9502,0.4419,-12.7451,-172.619,2.1008,71.6,99235.0
1.245,-0.3281,-4.9634,0.4775,-12.6751,-175.7003,1.9608,71.6,99238.0
1.255,-0.3442,-4.9653,0.4561,-14.4258,-178.7115,2.1709,71.6,99201.0
1.265,-0.3389,-4.9746,0.4707,-14.0756,-181.3725,2.1709,71.5,99211.0
1.275,-0.3398,-4.9722,0.4604,-14.6359,-184.0336,2.2409,71.5,99189.0
1.285,-0.3516,-4.9727,0.46,-14.916,-186.6947,2.451,71.6,99180.0
1.295,-0.3442,-4.98,0.4785,-14.2857,-188.7955,2.3109,71.6,99165.0
1.305,-0.3486,-4.9946,0.4644,-14.916,-191.1765,2.591,71.6,99154.0
1.315,-0.3511,-5.0112,0.4668,-14.4958,-192.9972,2.8711,71.5,99143.0
1.325,-0.3535,-5.0137,0.4834,-14.0756,-195.028,2.8711,71.6,99139.0
1.335,-0.3569,-5.0161,0.4746,-14.5658,-196.8487,3.2913,71.6,99123.0
1.345,-0.353,-5.0234,0.478,-13.5854,-198.1092,3.1513,71.6,99116.0
1.355,-0.3604,-5.0239,0.4854,-13.4454,-199.2997,3.5714,71.6,99110.0
1.365,-0.3569,-5.0234,0.4897,-13.0952,-200.7703,3.7815,71.6,99082.0
1.375,-0.3477,-5.0127,0.5034,-12.2549,-202.3109,3.9216,71.5,99085.0
1.385,-0.3501,-5.0137,0.4941,-12.3249,-204.1317,4.6218,71.6,99059.0
1.395,-0.3442,-5.0254,0.5112,-11.2745,-206.0224,4.902,71.6,99022.0
1.405,-0.3335,-5.0347,0.5122,-10.9944,-207.563,5.3221,71.5,99033.0
1.415,-0.3296,-5.0522,0.5044,-10.2941,-209.1737,6.0924,71.6,99010.0
1.425,-0.3218,-5.0527,0.522,-9.1036,-211.2045,6.4426,71.6,99015.0
1.435,-0.3271,-5.0601,0.5288,-8.9636,-213.7955,7.1429,71.5,99008.0
1.445,-0.3364,-5.064,0.5386,-8.0532,-215.8263,7.2129,71.5,98962.0
1.455,-0.3247,-5.0679,0.5371,-7.2829,-217.1569,7.563,71.5,98944.0
1.465,-0.3208,-5.0557,0.5552,-6.7227,-217.9972,7.8431,71.5,98924.0
1.475,-0.3252,-5.0532,0.5586,-5.4622,-219.3978,7.9832,71.5,98922.0
1.485,-0.333,-5.0571,0.5503,-4.7619,-220.3782,8.1933,71.6,98928.0
1.495,-0.3154,-5.0669,0.5474,-3.4314,-220.7283,7.9132,71.6,98899.0
1.505,-0.3306,-5.0835,0.5566,-1.8207,-220.9384,8.1232,71.5,98877.0
1.515,-0.3286,-5.0942,0.5425,-1.1905,-221.2185,7.493,71.5,98863.0
1.525,-0.3145,-5.1006,0.5522,0.5602,-221.7787,6.9328,71.5,98825.0
1.535,-0.3301,-5.1084,0.561,1.4706,-223.0392,6.9328,71.5,98870.0
1.545,-0.3276,-5.104,0.5454,2.1008,-224.6499,5.8824,71.5,98828.0
1.555,-0.3179,-5.1074,0.5581,3.2913,-226.1905,4.972,71.5,98832.0
1.565,-0.3306,-5.1079,0.5537,3.7115,-227.9412,4.5518,71.6,98814.0
1.575,-0.3184,-5.1084,0.5469,4.3417,-229.902,3.3613,71.5,98797.0
1.585,-0.332,-5.1221,0.5337,5.1821,-234.4538,1.9608,71.6,98776.0
1.595,-0.3228,-5.1299,0.5371,5.9524,-237.2549,0.8403,71.5,98765.0
1.605,-0.3311,-5.1357,0.5254,5.9524,-240.7563,0.4902,71.5,98733.0
1.615,-0.3267,-5.1445,0.519,6.3725,-244.6078,-0.4902,71.5,98752.0
1.625,-0.3384,-5.1523,0.5181,6.8627,-248.5294,-1.1204,71.6,98767.0
1.635,-0.3262,-5.1504,0.5127,6.6527,-252.591,-1.7507,71.5,98733.0
1.645,-0.3281,-5.1699,0.5024,6.5126,-257.563,-2.381,71.5,98743.0
1.655,-0.354,-5.1865,0.5259,6.4426,-262.9552,-2.6611,71.5,98715.0
1.665,-0.3647,-5.1714,0.4932,5.5322,-269.6779,-3.3613,71.5,98713.0
1.675,-0.374,-5.2012,0.5161,5.8123,-276.0504,-4.1317,71.5,98715.0
1.685,-0.3916,-5.2383,0.5088,4.8319,-280.8824,-4.4818,71.5,98692.0
1.695,-0.3818,-5.2026,0.4883,4.5518,-285.2941,-4.8319,71.5,98654.0
1.705,-0.3921,-5.1787,0.498,4.7619,-290.1261,-5.3922,71.5,98637.0
1.715,-0.3965,-5.1685,0.4819,3.5714,-294.1877,-5.1821,71.6,98655.0
1.725,-0.4102,-5.1606,0.4707,3.4314,-297.7591,-5.6723,71.5,98630.0
1.735,-0.4019,-5.1602,0.4795,3.0112,-301.0504,-6.1625,71.5,98621.0
1.745,-0.4243,-5.1528,0.4727,2.0308,-303.6415,-6.0924,71.5,98611.0
1.755,-0.4438,-5.1538,0.5156,1.4006,-306.0924,-6.9328,71.5,98594.0
1.765,-0.4727,-5.1553,0.5195,0.0,-307.2829,-7.1429,71.5,98569.0
1.775,-0.4731,-5.1685,0.4849,-0.3501,-307.9132,-7.423,71.5,98568.0
1.785,-0.4941,-5.1963,0.5137,0.3501,-307.563,-7.6331,71.5,98539.0
1.795,-0.5234,-5.1953,0.5132,-0.1401,-305.8123,-7.423,71.5,98562.0
1.805,-0.5293,-5.1772,0.5342,0.07,-303.6415,-7.8431,71.5,98541.0
1.815,-0.5503,-5.1797,0.5396,0.2101,-300.9104,-8.1933,71.5,98511.0
1.825,-0.5571,-5.1709,0.5103,0.3501,-297.1289,-8.1933,71.5,98491.0
1.835,-0.5669,-5.167,0.5186,1.8908,-291.9468,-8.3333,71.5,98514.0
1.845,-0.5859,-5.1963,0.5254,2.8011,-286.7647,-8.1933,71.5,98474.0
1.855,-0.5898,-5.2305,0.5264,3.7115,-281.6527,-8.3333,71.5,98448.0
1.865,-0.5938,-5.21,0.5479,4.8319,-276.0504,-8.4034,71.5,98451.0
1.875,-0.6006,-5.165,0.5596,5.8824,-270.8683,-8.4034,71.5,98429.0
1.885,-0.6177,-5.1812,0.5225,7.563,-266.3866,-8.6835,71.5,98407.0
1.895,-0.6475,-5.1704,0.5171,9.6639,-260.4342,-8.7535,71.5,98376.0
1.905,-0.647,-5.1631,0.5376,11.9048,-253.5714,-9.3838,71.6,98392.0
1.915,-0.6538,-5.1504,0.5342,12.9552,-246.7787,-9.2437,71.5,98357.0
1.925,-0.6719,-5.1475,0.5381,14.7759,-239.5658,-9.4538,71.5,98375.0
1.935,-0.666,-5.1509,0.543,16.3866,-231.6527,-9.8739,71.5,98352.0
1.945,-0.6865,-5.1577,0.5303,20.3782,-216.7367,-9.8739,71.5,98338.0
1.955,-0.6807,-5.1826,0.5371,22.3389,-209.5238,-9.944,71.5,98329.0
1.965,-0.7104,-5.1992,0.5664,24.1597,-202.6611,-9.5238,71.5,98316.0
1.975,-0.7202,-5.2056,0.5366,25.3501,-196.5686,-9.944,71.5,98292.0
1.985,-0.7383,-5.1841,0.5259,27.1709,-189.6359,-10.014,71.5,98269.0
1.995,-0.7446,-5.1318,0.5249,28.9216,-181.5126,-10.084,71.5,98275.0
2.005,-0.7651,-5.124,0.4937,29.8319,-172.7591,-10.3641,71.5,98252.0
2.015,-0.7769,-5.123,0.4756,31.6527,-163.7255,-9.944,71.5,98240.0
2.025,-0.7754,-5.1089,0.4565,32.493,-153.0812,-10.014,71.5,98209.0
2.035,-0.7788,-5.105,0.439,33.7535,-141.9468,-9.3838,71.5,98188.0
2.045,-0.7959,-5.104,0.4263,34.4538,-131.0924,-8.4734,71.5,98152.0
2.055,-0.8042,-5.1011,0.3945,34.7339,-121.4286,-7.7031,71.5,98139.0
2.065,-0.8096,-5.1274,0.4019,35.2241,-111.2745,-6.3025,71.5,98092.0
2.075,-0.8208,-5.124,0.3696,34.8039,-102.2409,-4.8319,71.5,98054.0
2.085,-0.812,-5.1133,0.3511,34.6639,-92.6471,-3.5014,71.5,98035.0
2.095,-0.8198,-5.106,0.3486,34.3137,-84.5938,-1.5406,71.5,98016.0
2.105,-0.8208,-5.1113,0.335,32.7731,-78.5014,0.2801,71.5,97958.0
2.115,-0.8311,-5.1069,0.313,31.5126,-73.8095,2.451,71.5,97944.0
2.125,-0.8154,-5.0972,0.2817,30.3922,-70.028,4.972,71.5,97875.0
2.135,-0.7881,-5.0908,0.2739,28.8515,-67.0168,7.0728,71.5,97825.0
2.145,-0.7998,-5.0869,0.2515,27.3109,-65.6863,10.2241,71.5,97811.0
2.155,-0.8003,-5.0791,0.2236,25.4902,-64.2157,12.7451,71.5,97781.0
2.165,-0.7656,-5.0737,0.2051,24.1597,-62.2549,15.1261,71.5,97749.0
2.175,-0.769,-5.0742,0.1899,22.9692,-59.944,18.3473,71.5,97717.0
2.185,-0.7598,-5.0913,0.1689,21.2185,-58.4734,20.7983,71.5,97667.0
2.195,-0.7295,-5.0869,0.1509,20.098,-58.8936,23.1092,71.5,97633.0
2.205,-0.7134,-5.0903,0.1328,18.9776,-59.5938,26.0504,71.5,97601.0
2.215,-0.6875,-5.1128,0.1221,17.8571,-60.8543,28.4314,71.5,97591.0
2.225,-0.6577,-5.105,0.1133,17.0168,-63.4454,30.4622,71.5,97540.0
2.235,-0.6348,-5.0952,0.1016,15.9664,-67.8571,33.1232,71.5,97538.0
2.245,-0.6099,-5.0791,0.1089,15.3361,-73.5294,34.7339,71.5,97508.0
2.255,-0.5864,-5.064,0.0981,14.0756,-82.0028,36.5546,71.5,97492.0
2.265,-0.5571,-5.0718,0.0845,13.3053,-91.7367,38.5154,71.5,97485.0
