time,accel_z,velocity,altitude
6.055207540702656,-12.577549622241564,74.56208633288249,492.96758435055295
6.056207574978577,-12.576594818404654,74.54950878326025,493.0421338593362
6.057207609254498,-12.57564026023057,74.53693218844185,493.11667079152465
6.0582076435304195,-12.574685947656336,74.52435654818163,493.1911951480728
6.059207677806341,-12.573731880619004,74.51178186223397,493.26570692993505
6.060207712082263,-12.572778059055636,74.49920813035335,493.3402061380654
6.061207746358184,-12.571824482903333,74.4866353522943,493.4146927734177
6.062207780634105,-12.570871152099212,74.4740635278114,493.4891668369455
6.063207814910026,-12.569918066580412,74.4614926566593,493.5636283296022
6.064207849185947,-12.568965226284105,74.44892273859273,493.6380772523408
6.065207883461868,-12.568012631147468,74.43635377336645,493.71251360611416
6.066207917737789,-12.567060281107723,74.4237857607353,493.7869373918749
6.06720795201371,-12.5661081761021,74.41121870045419,493.86134861057536
6.068207986289631,-12.565156316067862,74.39865259227808,493.9357472631676
6.0692080205655525,-12.564204700942286,74.38608743596201,494.0101333506036
6.070208054841474,-12.563253330662684,74.37352323126107,494.08450687383487
6.071208089117395,-12.562302205166375,74.3609599779304,494.1588678338128
6.072208123393316,-12.561351324390726,74.34839767572524,494.23321623148854
6.073208157669237,-12.560400688273102,74.33583632440084,494.30755206781294
6.074208191945159,-12.559450296750905,74.32327592371257,494.3818753437366
6.07520822622108,-12.55850014976156,74.31071647341582,494.45618606021
6.076208260497001,-12.557550247242508,74.29815797326606,494.5304842181833
6.077208294772922,-12.556600589131223,74.28560042301882,494.6047698186063
6.078208329048843,-12.555651175365195,74.27304382242968,494.67904286242873
6.079208363324764,-12.55470200588194,74.26048817125432,494.7533033506
6.0802083976006855,-12.553753080619003,74.24793346924844,494.8275512840692
6.081208431876607,-12.552804399513937,74.23537971616781,494.9017866637854
6.082208466152528,-12.551855962504334,74.2228269117683,494.9760094906971
6.083208500428449,-12.5509077695278,74.2102750558058,495.05021976575296
6.08420853470437,-12.549959820521975,74.19772414803627,495.124417489901
6.085208568980291,-12.549012115424503,74.18517418821575,495.1986026640892
6.086208603256212,-12.548064654173071,74.17262517610033,495.2727752892653
6.087208637532133,-12.54711743670538,74.16007711144616,495.3469353663768
6.088208671808055,-12.546170462959156,74.14752999400945,495.4210828963708
6.089208706083976,-12.545223732872143,74.13498382354649,495.4952178801944
6.0902087403598975,-12.544277246382125,74.12243859981362,495.5693403187942
6.091208774635819,-12.54333100342688,74.10989432256724,495.6434502131168
6.09220880891174,-12.542385003944236,74.09735099156381,495.7175475641084
6.093208843187661,-12.541439247872038,74.08480860655987,495.79163237271496
6.094208877463582,-12.540493735148145,74.072267167312,495.86570463988227
6.095208911739503,-12.539548465710444,74.05972667357686,495.93976436655583
6.096208946015424,-12.538603439496852,74.04718712511115,496.01381155368097
6.097208980291345,-12.537658656445297,74.03464852167166,496.0878462022026
6.098209014567266,-12.536714116493735,74.02211086301521,496.16186831306567
6.099209048843187,-12.53576981958016,74.00957414889872,496.23587788721454
6.1002090831191085,-12.534825765642555,73.99703837907914,496.3098749255937
6.10120911739503,-12.533881954618968,73.9845035533135,496.383859429147
6.102209151670952,-12.532938386447434,73.97196967135888,496.4578313988183
6.103209185946873,-12.53199506106603,73.95943673297243,496.5317908355513
6.104209220222794,-12.531051978412854,73.94690473791137,496.6057377402892
6.105209254498715,-12.530109138426024,73.93437368593295,496.67967211397513
6.106209288774636,-12.52916654104368,73.92184357679453,496.7535939575519
6.107209323050557,-12.528224186203992,73.90931441025349,496.82750327196214
6.108209357326478,-12.527282073845145,73.89678618606729,496.9014000581482
6.109209391602399,-12.526340203905349,73.88425890399344,496.9752843170522
6.11020942587832,-12.52539857632284,73.87173256378954,497.049156049616
6.1112094601542415,-12.524457191035877,73.8592071652132,497.1230152567812
6.112209494430163,-12.52351604798274,73.84668270802217,497.1968619394892
6.113209528706084,-12.522575147101728,73.8341591919742,497.2706960986812
6.114209562982005,-12.521634488331172,73.82163661682709,497.344517735298
6.115209597257926,-12.52069407160942,73.80911498233876,497.4183268502803
6.116209631533848,-12.519753896874848,73.79659428826714,497.49212344456856
6.117209665809769,-12.518813964065844,73.78407453437028,497.56590751910295
6.11820970008569,-12.51787427312083,73.77155572040621,497.63967907482333
6.119209734361611,-12.516934823978248,73.7590378461331,497.71343811266945
6.120209768637532,-12.51599561657656,73.74652091130912,497.7871846335807
6.121209802913453,-12.515056650854254,73.73400491569254,497.86091863849646
6.1222098371893745,-12.51411792674984,73.72148985904168,497.9346401283555
6.123209871465296,-12.51317944420185,73.70897574111493,498.0083491040966
6.124209905741217,-12.512241203148845,73.69646256167073,498.0820455666583
6.125209940017138,-12.511303203529394,73.68395032046757,498.15572951697874
6.126209974293059,-12.510365445282106,73.67143901726405,498.229400955996
6.12721000856898,-12.509427928345602,73.65892865181877,498.30305988464784
6.128210042844901,-12.508490652658532,73.64641922389042,498.37670630387174
6.129210077120822,-12.507553618159562,73.63391073323776,498.450340214605
6.130210111396744,-12.50661682478739,73.62140317961959,498.5239616177846
6.131210145672665,-12.505680272480728,73.6088965627948,498.5975705143474
6.132210179948586,-12.504743961178317,73.59639088252231,498.67116690522994
6.1332102142245075,-12.503807890818914,73.58388613856114,498.7447507913685
6.134210248500429,-12.502872061341307,73.57138233067032,498.8183221736992
6.13521028277635,-12.501936472684305,73.55887945860897,498.8918810531578
6.136210317052271,-12.50100112478673,73.54637752213628,498.96542743067994
6.137210351328192,-12.50006601758744,73.53387652101149,499.03896130720096
6.138210385604113,-12.499131151025312,73.5213764549939,499.112482683656
6.139210419880034,-12.49819652503924,73.50887732384287,499.1859915609798
6.140210454155955,-12.497262139568148,73.49637912731782,499.25948794010714
6.141210488431876,-12.496327994550978,73.48388186517826,499.3329718219723
6.142210522707797,-12.495394089926696,73.4713855371837,499.4064432075095
6.1432105569837185,-12.49446042563429,73.45889014309378,499.4799020976526
6.14421059125964,-12.493527001612772,73.44639568266815,499.5533484933353
6.145210625535562,-12.49259381780118,73.43390215566654,499.6267823954909
6.146210659811483,-12.491660874138564,73.42140956184875,499.7002038050527
6.147210694087404,-12.49072817056401,73.40891790097461,499.7736127229537
6.148210728363325,-12.489795707016617,73.39642717280405,499.8470091501265
6.149210762639246,-12.488863483435512,73.38393737709704,499.9203930875036
6.150210796915167,-12.48793149975984,73.3714485136136,499.9937645360173
6.151210831191088,-12.486999755928773,73.35896058211384,500.0671234965994
6.152210865467009,-12.486068251881502,73.3464735823579,500.14046997018175
6.1532108997429305,-12.485136987557247,73.33398751410601,500.21380395769586
6.1542109340188516,-12.484205962895246,73.32150237711845,500.28712546007296
6.155210968294773,-12.483275177834754,73.30901817115556,500.3604344782441
6.156211002570694,-12.48234463231506,73.29653489597773,500.43373101314006
6.157211036846615,-12.481414326275466,73.28405255134541,500.5070150656914
6.158211071122536,-12.480484259655302,73.27157113701914,500.5802866368284
6.159211105398458,-12.479554432393922,73.25909065275948,500.6535457274812
6.160211139674379,-12.478624844430694,73.2466110983271,500.7267923385795
6.1612111739503,-12.477695495705015,73.23413247348266,500.800026471053
6.162211208226221,-12.47676638615631,73.22165477798696,500.87324812583097
6.163211242502142,-12.475837515724017,73.2091780116008,500.9464573038426
6.1642112767780635,-12.474908884347595,73.19670217408508,501.01965400601665
6.165211311053985,-12.473980491966536,73.18422726520073,501.09283823328184
6.166211345329906,-12.473052338520343,73.17175328470877,501.16600998656656
6.167211379605827,-12.472124423948555,73.15928023237025,501.2391692667989
6.168211413881748,-12.471196748190724,73.1468081079463,501.3123160749069
6.169211448157669,-12.47026931118642,73.1343369111981,501.38545041181806
6.17021148243359,-12.469342112875246,73.12186664188692,501.45857227845994
6.171211516709511,-12.468415153196824,73.10939729977405,501.5316816757597
6.172211550985432,-12.467488432090796,73.09692888462085,501.6047786046444
6.173211585261354,-12.466561949496825,73.08446139618876,501.6778630660406
6.174211619537275,-12.465635705354606,73.07199483423926,501.7509350608749
6.1752116538131965,-12.464709699603848,73.05952919853391,501.82399459007337
6.176211688089118,-12.46378393218428,73.04706448883431,501.8970416545622
6.177211722365039,-12.46285840303566,73.03460070490212,501.9700762552671
6.17821175664096,-12.461933112097768,73.02213784649908,502.0430983931136
6.179211790916881,-12.461008059310402,73.00967591338699,502.116108069027
6.180211825192802,-12.460083244613386,72.99721490532768,502.1891052839323
6.181211859468723,-12.459158667946564,72.98475482208306,502.2620900387544
6.182211893744644,-12.458234329249803,72.97229566341511,502.33506233441784
6.183211928020565,-12.457310228463,72.95983742908587,502.40802217184694
6.184211962296486,-12.456386365526054,72.9473801188574,502.4809695519658
6.1852119965724075,-12.455462740378907,72.93492373249187,502.5539044756983
6.186212030848329,-12.45453935296152,72.92246826975149,502.626826943968
6.187212065124251,-12.453616203213866,72.91001373039853,502.6997369576984
6.188212099400172,-12.452693291075946,72.89756011419531,502.7726345178126
6.189212133676093,-12.451770616487783,72.88510742090423,502.8455196252335
6.190212167952014,-12.45084817938943,72.87265565028774,502.91839228088384
6.191212202227935,-12.44992597972095,72.86020480210836,502.99125248568595
6.192212236503856,-12.449004017422434,72.84775487612863,503.0641002405621
6.193212270779777,-12.448082292433991,72.8353058721112,503.1369355464342
6.194212305055698,-12.447160804695766,72.82285778981877,503.209758404224
6.195212339331619,-12.446239554147908,72.81041062901407,503.28256881485305
6.1962123736075405,-12.445318540730597,72.79796438945992,503.3553667792425
6.197212407883462,-12.444397764384034,72.7855190709192,503.4281522983134
6.198212442159383,-12.443477225048449,72.77307467315481,503.50092537298656
6.199212476435304,-12.442556922664078,72.76063119592976,503.5736860041825
6.200212510711225,-12.4416368571712,72.7481886390071,503.6464341928215
6.201212544987147,-12.440717028510097,72.73574700214992,503.7191699398237
6.202212579263068,-12.439797436621088,72.72330628512141,503.7918932461088
6.203212613538989,-12.438878081444502,72.71086648768478,503.86460411259645
6.20421264781491,-12.437958962920698,72.69842760960334,503.9373025402061
6.205212682090831,-12.437040080990055,72.68598965064042,504.00998852985674
6.206212716366752,-12.436121435592977,72.67355261055943,504.0826620824673
6.2072127506426735,-12.435203026669884,72.66111648912383,504.15532319895647
6.208212784918595,-12.43428485416122,72.64868128609716,504.2279718802426
6.209212819194516,-12.433366918007456,72.63624700124299,504.30060812724383
6.210212853470437,-12.43244921814908,72.62381363432499,504.37323194087816
6.211212887746358,-12.4315317545266,72.61138118510684,504.4458433220632
6.212212922022279,-12.430614527080555,72.5989496533523,504.5184422717166
6.2132129562982,-12.429697535751504,72.58651903882523,504.59102879075544
6.214212990574121,-12.428780780480016,72.57408934128948,504.66360288009673
6.215213024850043,-12.427864261206691,72.561660560509,504.7361645406572
6.216213059125964,-12.42694797787216,72.54923269624778,504.8087137733535
6.217213093401885,-12.42603193041706,72.53680574826991,504.8812505791018
6.2182131276778065,-12.42511611878206,72.5243797163395,504.9537749588181
6.219213161953728,-12.424200542907844,72.51195460022072,505.0262869134183
6.220213196229649,-12.423285202735125,72.49953039967781,505.098786443818
6.22121323050557,-12.422370098204633,72.48710711447508,505.1712735509324
6.222213264781491,-12.421455229257122,72.47468474437687,505.2437482356768
6.223213299057412,-12.42054059583337,72.46226328914761,505.3162104989659
6.224213333333333,-12.419626197874177,72.44984274855179,505.38866034171446
6.225213367609254,-12.418712035320354,72.43742312235392,505.4610977648368
6.226213401885175,-12.417798108112752,72.42500441031859,505.5335227692472
6.2272134361610965,-12.416884416192229,72.41258661221048,505.60593535585934
6.228213470437018,-12.415970959499674,72.40016972779428,505.6783355255872
6.2292135047129396,-12.415057737975996,72.38775375683478,505.750723279344
6.230213538988861,-12.414144751562118,72.3753386990968,505.8230986180431
6.231213573264782,-12.413232000198995,72.36292455434524,505.89546154259745
6.232213607540703,-12.412319483827606,72.35051132234504,505.9678120539198
6.233213641816624,-12.411407202388936,72.33809900286121,506.04015015292265
6.234213676092545,-12.410495155824004,72.32568759565882,506.1124758405183
6.235213710368466,-12.40958334407386,72.313277100503,506.1847891176188
6.236213744644387,-12.408671767079548,72.30086751715892,506.257089985136
6.237213778920308,-12.407760424782165,72.28845884539184,506.32937844398134
6.2382138131962295,-12.406849317122806,72.27605108496707,506.4016544950663
6.239213847472151,-12.4059384440426,72.26364423564995,506.47391813930193
6.240213881748072,-12.405027805482694,72.2512382972059,506.54616937759914
6.241213916023993,-12.404117401384262,72.23883326940042,506.61840821086855
6.242213950299914,-12.403207231688494,72.22642915199903,506.69063464002056
6.243213984575836,-12.4022972963366,72.21402594476734,506.76284866596535
6.244214018851757,-12.40138759526982,72.20162364747101,506.8350502896128
6.245214053127678,-12.400478128429407,72.18922225987573,506.90723951187266
6.246214087403599,-12.399568895756644,72.17682178174731,506.9794163336544
6.24721412167952,-12.398659897192829,72.16442221285155,507.0515807558672
6.248214155955441,-12.397751132679284,72.15202355295436,507.1237327794202
6.2492141902313625,-12.396842602157356,72.13962580182168,507.195872405222
6.250214224507284,-12.395934305568405,72.12722895921952,507.2679996341813
6.251214258783205,-12.395026242853824,72.11483302491395,507.34011446720615
6.252214293059126,-12.394118413955017,72.10243799867109,507.4122169052048
6.253214327335047,-12.393210818813422,72.09004388025714,507.4843069490851
6.254214361610968,-12.392303457370488,72.07765066943833,507.55638459975455
6.255214395886889,-12.391396329567687,72.06525836598095,507.6284498581205
6.25621443016281,-12.390489435346518,72.05286696965139,507.7005027250902
6.257214464438732,-12.389582774648495,72.04047648021604,507.7725432015704
6.258214498714653,-12.388676347415169,72.0280868974414,507.8445712884678
6.259214532990574,-12.387770153588084,72.01569822109398,507.9165869866889
6.2602145672664955,-12.38686419310883,72.00331045094039,507.98859029713987
6.261214601542417,-12.385958465919016,71.99092358674729,508.0605812207266
6.262214635818338,-12.385052971960263,71.97853762828137,508.1325597583549
6.263214670094259,-12.38414771117422,71.96615257530941,508.2045259109302
6.26421470437018,-12.383242683502552,71.95376842759823,508.2764796793578
6.265214738646101,-12.382337888886957,71.94138518491474,508.3484210645427
6.266214772922022,-12.381433327269145,71.92900284702586,508.42035006738973
6.267214807197943,-12.380528998590842,71.91662141369859,508.49226668880345
6.268214841473864,-12.379624902793813,71.9042408847,508.56417092968815
6.269214875749785,-12.37872103981983,71.89186125979721,508.636062790948
6.2702149100257065,-12.377817409610694,71.87948253875739,508.7079422734867
6.2712149443016285,-12.376914012108228,71.86710472134777,508.779809378208
6.27221497857755,-12.376010847254264,71.85472780733566,508.8516641060154
6.273215012853471,-12.375107914990672,71.84235179648842,508.92350645781187
6.274215047129392,-12.37420521525934,71.82997668857342,508.9953364345004
6.275215081405313,-12.373302748002166,71.81760248335816,509.06715403698377
6.276215115681234,-12.372400513161082,71.80522918061016,509.1389592661643
6.277215149957155,-12.371498510678038,71.792856780097,509.2107521229445
6.278215184233076,-12.370596740495005,71.78048528158632,509.28253260822606
