ts,height,velocity,acceleration
30.789,5196.01220703125,27.373611450195312,-9.885891914367676
30.799,5196.30078125,27.28682518005371,-9.895416259765625
30.809,5196.5849609375,27.197479248046875,-9.895416259765625
30.819,5196.8623046875,27.10289192199707,-9.914464950561523
30.829,5197.1357421875,27.00595474243164,-9.914464950561523
30.839,5197.40185546875,26.9042911529541,-9.895416259765625
30.849,5197.66455078125,26.80030632019043,-9.904940605163574
30.859,5197.919921875,26.691530227661133,-9.904940605163574
30.869,5198.1689453125,26.57805061340332,-9.904940605163574
30.879,5198.41064453125,26.459941864013672,-9.904940605163574
30.889,5198.64599609375,26.3372745513916,-9.904940605163574
30.899,5198.9169921875,26.24488639831543,-9.904940605163574
30.909,5199.1875,26.152904510498047,-9.904940605163574
30.919,5199.451171875,26.05588722229004,-9.904940605163574
30.929,5199.7080078125,25.953937530517578,-9.904940605163574
30.939,5199.96435546875,25.852529525756836,-9.904940605163574
30.949,5200.21337890625,25.746278762817383,-9.904940605163574
30.959,5200.47900390625,25.654455184936523,-9.904940605163574
30.969,5200.71435546875,25.538352966308594,-9.904940605163574
30.979,5200.943359375,25.41765785217285,-9.904940605163574
30.989,5201.189453125,25.311798095703125,-9.914464950561523
30.999,5201.44140625,25.212331771850586,-9.914464950561523
31.009,5201.6865234375,25.107975006103516,-9.914464950561523
31.019,5201.91845703125,24.993183135986328,-9.914464950561523
31.029,5202.14404296875,24.87376594543457,-9.914464950561523
31.039,5202.36962890625,24.75550079345703,-9.914464950561523
31.049,5202.5888671875,24.63266372680664,-9.914464950561523
31.059,5202.818359375,24.51970863342285,-9.914464950561523
31.069,5203.041015625,24.402090072631836,-9.914464950561523
31.079,5203.28515625,24.303077697753906,-9.923989295959473
31.089,5203.4951171875,24.175762176513672,-9.923989295959473
31.099,5203.70849609375,24.052953720092773,-9.914464950561523
31.109,5203.93310546875,23.940500259399414,-9.904940605163574
31.119,5204.15087890625,23.823280334472656,-9.914464950561523
31.129,5204.3798828125,23.716472625732422,-9.904940605163574
31.139,5204.60205078125,23.60487937927246,-9.904940605163574
31.149,5204.8173828125,23.488603591918945,-9.904940605163574
31.159,5205.05078125,23.388917922973633,-9.904940605163574
31.169,5205.27783203125,23.284318923950195,-9.904940605163574
31.179,5205.49853515625,23.17490005493164,-9.904940605163574
31.189,5205.7373046875,23.08220100402832,-9.904940605163574
31.199,5205.96923828125,22.984149932861328,-9.933513641357422
31.209,5206.20849609375,22.893428802490234,-9.943037033081055
31.219,5206.44091796875,22.797510147094727,-9.952561378479004
31.229,5206.6669921875,22.69660186767578,-9.952561378479004
31.239,5206.88623046875,22.590900421142578,-9.943037033081055
31.249,5207.0849609375,22.467937469482422,-9.933513641357422
31.259,5207.27734375,22.340505599975586,-9.933513641357422
31.269,5207.47802734375,22.22139549255371,-9.933513641357422
31.279,5207.67236328125,22.09775161743164,-9.933513641357422
31.289,5207.86083984375,21.969642639160156,-9.933513641357422
31.299,5208.0537109375,21.846824645996094,-9.933513641357422
31.309,5208.25146484375,21.72933006286621,-9.933513641357422
31.319,5208.44287109375,21.607263565063477,-9.933513641357422
31.329,5208.6357421875,21.48729705810547,-9.933513641357422
31.339,5208.8369140625,21.37605094909668,-9.933513641357422
31.349,5209.03564453125,21.26331901550293,-9.943037033081055
31.359,5209.26123046875,21.175981521606445,-9.952561378479004
31.369,5209.48046875,21.083436965942383,-9.952561378479004
31.379,5209.69287109375,20.985912322998047,-9.943037033081055
31.389,5209.90283203125,20.88677978515625,-9.943037033081055
31.399,5210.1064453125,20.782634735107422,-9.952561378479004
31.409,5210.3037109375,20.67377281188965,-9.943037033081055
31.419,5210.5166015625,20.580734252929688,-9.943037033081055
31.429,5210.734375,20.49283790588379,-9.952561378479004
31.439,5210.93505859375,20.389387130737305,-9.962085723876953
31.449,5211.1220703125,20.274215698242188,-9.962085723876953
31.459,5211.3212890625,20.171823501586914,-9.962085723876953
31.469,5211.525390625,20.07512855529785,-9.962085723876953
31.479,5211.7236328125,19.97349739074707,-9.962085723876953
31.489,5211.91552734375,19.867050170898438,-9.962085723876953
31.499,5212.0869140625,19.74201011657715,-9.962085723876953
31.509,5212.25244140625,19.61298179626465,-9.962085723876953
31.519,5212.4130859375,19.480220794677734,-9.952561378479004
31.529,5212.6083984375,19.3817138671875,-9.952561378479004
31.539,5212.7978515625,19.278564453125,-9.952561378479004
31.549,5212.98193359375,19.171043395996094,-9.943037033081055
31.559,5213.16015625,19.059120178222656,-9.952561378479004
31.569,5213.3330078125,18.942970275878906,-9.962085723876953
31.579,5213.50390625,18.82625389099121,-9.962085723876953
31.589,5213.6982421875,18.732624053955078,-9.962085723876953
31.599,5213.88671875,18.63445281982422,-9.962085723876953
31.609,5214.07666015625,18.538612365722656,-9.962085723876953
31.619,5214.26123046875,18.438365936279297,-9.962085723876953
31.629,5214.4609375,18.35391616821289,-9.962085723876953
31.639,5214.63427734375,18.244728088378906,-9.971610069274902
31.649,5214.802734375,18.13167381286621,-9.962085723876953
31.659,5214.9658203125,18.014894485473633,-9.952561378479004
31.669,5215.1240234375,17.894418716430664,-9.952561378479004
31.679,5215.28076171875,17.77366828918457,-9.952561378479004
31.689,5215.4326171875,17.649385452270508,-9.952561378479004
31.699,5215.57958984375,17.52170181274414,-9.952561378479004
31.709,5215.75244140625,17.420368194580078,-9.952561378479004
31.719,5215.92041015625,17.31511688232422,-9.952561378479004
31.729,5216.08349609375,17.20606803894043,-9.952561378479004
31.739,5216.248046875,17.09990882873535,-9.952561378479004
31.749,5216.408203125,16.990039825439453,-9.952561378479004
31.759,5216.5634765625,16.876569747924805,-9.952561378479004
31.769,5216.7373046875,16.782503128051758,-9.952561378479004
31.779,5216.88330078125,16.661649703979492,-9.952561378479004
31.789,5217.04443359375,16.5570011138916,-9.962085723876953
31.799,5217.20068359375,16.448734283447266,-9.962085723876953
31.809,5217.3525390625,16.336965560913086,-9.962085723876953
31.819,5217.5068359375,16.228303909301758,-9.962085723876953
31.829,5217.68505859375,16.145483016967773,-9.962085723876953
31.839,5217.8232421875,16.022886276245117,-9.962085723876953
31.849,5217.95703125,15.897222518920898,-9.962085723876953
31.859,5218.0869140625,15.768583297729492,-9.962085723876953
31.869,5218.212890625,15.637068748474121,-9.962085723876953
31.879,5218.3505859375,15.518939018249512,-9.962085723876953
31.889,5218.484375,15.397647857666016,-9.971610069274902
31.899,5218.61376953125,15.273391723632812,-9.971610069274902
31.909,5218.7392578125,15.146164894104004,-9.981134414672852
31.919,5218.86083984375,15.016067504882812,-9.9906587600708
31.929,5219.01025390625,14.915762901306152,-9.981134414672852
31.939,5219.15478515625,14.812137603759766,-9.981134414672852
31.949,5219.29833984375,14.708491325378418,-9.981134414672852
31.959,5219.43798828125,14.601648330688477,-9.981134414672852
31.969,5219.60205078125,14.520886421203613,-9.971610069274902
31.979,5219.74267578125,14.417098045349121,-9.971610069274902
31.989,5219.89794921875,14.32954216003418,-9.971610069274902
31.999,5220.048828125,14.238525390625,-9.971610069274902
32.009,5220.1962890625,14.144137382507324,-9.971610069274902
32.019,5220.32080078125,14.027115821838379,-9.971610069274902
32.029,5220.46923828125,13.936389923095703,-9.971610069274902
32.039,5220.5947265625,13.823015213012695,-9.971610069274902
32.049,5220.72607421875,13.716498374938965,-9.971610069274902
32.059,5220.84716796875,13.600613594055176,-9.971610069274902
32.069,5220.97119140625,13.48849105834961,-9.971610069274902
32.079,5221.0908203125,13.373626708984375,-9.971610069274902
32.089,5221.2255859375,13.275506019592285,-9.971610069274902
32.099,5221.3564453125,13.17439079284668,-9.971610069274902
32.109,5221.50244140625,13.08970832824707,-9.971610069274902
32.119,5221.6474609375,13.005035400390625,-9.971610069274902
32.129,5221.79736328125,12.926761627197266,-9.971610069274902
32.139,5221.943359375,12.84523868560791,-9.962085723876953
