ts,id,Ax,Ay,Az,Gx,Gy,Gz
-0.336,IMU0,-1.149609375,-10.28900390625,-2.596201171875,1.6106442577030813,4.411764705882353,-0.4901960784313726
-0.326,IMU0,1.1879296875,-9.67587890625,-1.3412109375,1.4705882352941178,10.994397759103641,-1.1204481792717087
-0.316,IMU0,0.076640625,-9.4651171875,0.40236328125000004,2.6610644257703084,9.803921568627452,0.8403361344537815
-0.306,IMU0,-0.7855664062500001,-9.417216796875001,1.2070898437500002,-0.5602240896358543,11.554621848739496,0.9803921568627452
-0.296,IMU0,0.0383203125,-10.212363281250001,2.2608984375000003,0.1400560224089636,17.016806722689076,0.21008403361344538
-0.286,IMU0,0.09580078125000001,-10.67220703125,1.9926562500000002,-2.380952380952381,17.296918767507005,1.1204481792717087
-0.276,IMU0,-0.38320312500000003,-10.854228515625001,2.375859375,-1.8207282913165266,12.254901960784315,0.8403361344537815
-0.266,IMU0,-0.20118164062500002,-10.835068359375,1.0154882812500001,-3.2913165266106446,9.243697478991598,0.0700280112044818
-0.256,IMU0,-0.086220703125,-9.762099609375001,-0.613125,-3.361344537815126,5.2521008403361344,-0.1400560224089636
-0.246,IMU0,-0.067060546875,-9.455537109375001,-1.82021484375,-3.2913165266106446,1.400560224089636,-0.5602240896358543
-0.236,IMU0,0.5460644531250001,-10.451865234375001,-3.1326855468750003,-2.8711484593837535,-0.8403361344537815,-0.9103641456582633
-0.226,IMU0,0.9867480468750001,-9.867480468750001,-3.31470703125,-2.380952380952381,-5.2521008403361344,-0.700280112044818
-0.216,IMU0,0.20118164062500002,-9.963281250000001,-3.0656250000000003,0.350140056022409,-8.543417366946779,-0.350140056022409
-0.206,IMU0,0.47900390625000006,-9.455537109375001,-1.78189453125,1.1204481792717087,-4.621848739495799,-0.21008403361344538
-0.196,IMU0,0.354462890625,-9.263935546875,-0.44068359375000005,-1.050420168067227,-2.100840336134454,-0.0700280112044818
-0.186,IMU0,-0.01916015625,-9.63755859375,-0.20118164062500002,-0.6302521008403361,0.1400560224089636,0.1400560224089636
-0.176,IMU0,0.45984375000000005,-10.068662109375001,0.28740234375,0.8403361344537815,0.7703081232492998,0.350140056022409
-0.166,IMU0,-0.11496093750000001,-10.260263671875,0.47900390625000006,-0.6302521008403361,0.1400560224089636,0.2801120448179272
-0.156,IMU0,-1.082548828125,-10.28900390625,0.48858398437500006,-1.4705882352941178,2.6610644257703084,0.4901960784313726
-0.146,IMU0,-0.5843847656250001,-9.570498046875,0.296982421875,-2.5210084033613445,5.392156862745098,0.2801120448179272
-0.136,IMU0,0.70892578125,-10.3848046875,-0.057480468750000006,-1.8907563025210086,4.621848739495799,-0.350140056022409
-0.126,IMU0,0.18202148437500001,-8.8903125,-1.063388671875,-2.73109243697479,1.8207282913165266,0.1400560224089636
-0.116,IMU0,0.5077441406250001,-14.130615234375002,-1.5711328125000001,-1.5406162464985995,1.6106442577030813,0.21008403361344538
-0.106,IMU0,0.43110351562500004,-56.618261718750006,-0.5652246093750001,-2.380952380952381,0.9803921568627452,0.350140056022409
-0.096,IMU0,0.9005273437500001,-57.95947265625001,-7.1658984375,-6.652661064425771,-0.0700280112044818,0.5602240896358543
-0.086,IMU0,0.45026367187500005,-58.45763671875,-9.340576171875,-1.6106442577030813,-5.2521008403361344,0.4901960784313726
-0.076,IMU0,-0.6035449218750001,-56.781123046875,-9.695039062500001,0.42016806722689076,-6.162464985994398,0.42016806722689076
-0.066,IMU0,-0.335302734375,-58.543857421875,-6.389912109375,5.882352941176471,4.481792717086835,0.5602240896358543
-0.056,IMU0,-0.22992187500000003,-60.019189453125,-1.1112890625,7.492997198879552,1.7507002801120448,-0.0700280112044818
-0.046,IMU0,-0.15328125,-59.30068359375,5.719306640625001,8.823529411764707,0,0.0700280112044818
-0.036,IMU0,0.11496093750000001,-59.41564453125,12.042158203125,7.563025210084034,0.42016806722689076,0.21008403361344538
-0.026,IMU0,-0.057480468750000006,-57.643330078125004,15.452666015625,1.1904761904761905,-9.453781512605042,-0.42016806722689076
-0.016,IMU0,0.01916015625,-55.94765625,12.559482421875002,-5.6722689075630255,-11.134453781512606,-0.700280112044818
-0.006,IMU0,-0.17244140625,-57.394248046875006,6.409072265625,-11.27450980392157,-4.551820728291316,-0.9103641456582633
0.004,IMU0,2.0309765625000002,-58.716298828125005,-2.136357421875,-14.42577030812325,3.431372549019608,-0.21008403361344538
0.014,IMU0,0.6610253906250001,-57.365507812500006,-8.401728515625,-10.854341736694678,-3.431372549019608,0.5602240896358543
0.024,IMU0,0.680185546875,-56.024296875000005,-11.141630859375,-5.46218487394958,-9.663865546218489,0.9803921568627452
0.034,IMU0,-2.4141796875000003,-53.983740234375006,-16.76513671875,-6.932773109243698,-12.254901960784315,1.4705882352941178
0.044,IMU0,-1.74357421875,-55.660253906250006,-12.3774609375,3.641456582633053,-6.23249299719888,0.2801120448179272
0.054,IMU0,-1.427431640625,-55.32495117187501,-7.6257421875,5.9523809523809526,-16.80672268907563,-1.1904761904761905
0.064,IMU0,-2.3471191406250003,-56.86734375,1.4178515625,10.854341736694678,-25.210084033613448,-1.8907563025210086
0.074,IMU0,-0.8238867187500001,-58.084013671875006,6.207890625,6.652661064425771,-29.271708683473392,-3.361344537815126
0.084,IMU0,-1.2070898437500002,-57.490048828125005,6.255791015625,1.8907563025210086,-37.39495798319328,-3.431372549019608
0.094,IMU0,-1.676513671875,-55.104609375,7.999365234375,1.5406162464985995,-22.338935574229694,-3.081232492997199
0.104,IMU0,2.059716796875,-54.711826171875,6.571933593750001,-3.5014005602240896,-7.983193277310924,-3.2212885154061626
0.114,IMU0,0.7472460937500001,-55.698574218750004,6.18873046875,-2.3109243697478994,-14.705882352941178,-1.7507002801120448
0.124,IMU0,-0.5748046875,-56.7523828125,4.033212890625,-5.112044817927171,-9.033613445378151,-0.6302521008403361
0.134,IMU0,-0.689765625,-57.911572265625004,3.036884765625,-5.46218487394958,5.882352941176471,-0.350140056022409
0.144,IMU0,-0.3448828125,-59.808427734375,1.8106347656250001,-7.142857142857143,18.27731092436975,0.350140056022409
0.154,IMU0,-1.62861328125,-59.243203125,-0.28740234375,-8.123249299719888,8.753501400560225,-0.0700280112044818
0.164,IMU0,-1.9639160156250002,-59.39648437500001,-1.063388671875,-6.162464985994398,3.431372549019608,-1.400560224089636
0.174,IMU0,0.6514453125,-57.882832031250004,-6.207890625,-9.173669467787116,-2.2408963585434174,-3.431372549019608
0.184,IMU0,1.504072265625,-60.450292968750006,-6.830595703125001,-4.481792717086835,4.131652661064426,-1.5406162464985995
0.194,IMU0,0.48858398437500006,-59.923388671875,-4.042792968750001,-1.4705882352941178,5.46218487394958,-0.0700280112044818
0.204,IMU0,-0.9388476562500001,-61.389140625,-1.178349609375,-0.6302521008403361,6.372549019607844,-0.6302521008403361
0.214,IMU0,1.1304492187500002,-60.613154296875,-3.81287109375,-5.8123249299719895,13.65546218487395,-1.1204481792717087
0.224,IMU0,1.159189453125,-61.168798828125006,-9.484277343750001,-3.9215686274509807,14.705882352941178,0
0.234,IMU0,-0.076640625,-58.38099609375001,-2.29921875,5.2521008403361344,13.795518207282914,1.1904761904761905
0.244,IMU0,-0.6035449218750001,-58.630078125000004,0.296982421875,3.5014005602240896,3.781512605042017,-0.42016806722689076
0.254,IMU0,0.5460644531250001,-61.28375976562501,5.278623046875,3.991596638655462,3.781512605042017,-0.9103641456582633
0.264,IMU0,0.833466796875,-58.697138671875,3.171005859375,-1.1204481792717087,7.212885154061625,0.42016806722689076
0.274,IMU0,-0.22992187500000003,-57.8253515625,6.6294140625,2.8711484593837535,-7.42296918767507,0
0.284,IMU0,-0.70892578125,-61.561582031250005,7.0221972656250005,-3.011204481792717,-9.38375350140056,-1.2605042016806722
0.294,IMU0,-0.5748046875,-61.408300781250006,6.466552734375,-4.69187675070028,-8.123249299719888,-0.5602240896358543
0.304,IMU0,-1.85853515625,-64.770908203125,6.753955078125,-7.983193277310924,-12.114845938375352,-1.2605042016806722
0.314,IMU0,-0.296982421875,-61.58074218750001,-4.722978515625,-15.826330532212886,-14.145658263305323,-3.011204481792717
0.324,IMU0,0.689765625,-60.83349609375001,-3.5350488281250003,-5.9523809523809526,-15.126050420168069,-2.73109243697479
0.334,IMU0,0.5843847656250001,-59.56892578125,-4.569697265625,-8.893557422969188,-21.498599439775912,-2.170868347338936
0.344,IMU0,-0.335302734375,-56.3691796875,-13.000166015625,-10.434173669467787,-27.380952380952383,-2.030812324929972
0.354,IMU0,1.51365234375,-60.517353515625004,-9.857900390625,0.4901960784313726,-16.31652661064426,-2.5210084033613445
0.364,IMU0,2.24173828125,-63.55423828125,-5.776787109375,3.5014005602240896,-6.652661064425771,-1.3305322128851542
0.374,IMU0,0.47900390625000006,-61.360400390625,-3.50630859375,3.2913165266106446,-6.372549019607844,0.9803921568627452
0.384,IMU0,1.1879296875,-64.579306640625,5.431904296875,10.014005602240896,-4.411764705882353,0.42016806722689076
0.394,IMU0,0.20118164062500002,-61.97352539062501,9.647138671875,4.551820728291316,-3.711484593837535,0.5602240896358543
0.404,IMU0,1.07296875,-61.97352539062501,6.092929687500001,4.551820728291316,-3.711484593837535,0.5602240896358543
0.414,IMU0,1.07296875,-58.936640625,6.092929687500001,-2.450980392156863,16.03641456582633,2.6610644257703084
0.424,IMU0,-0.6418652343750001,-59.750947265625,9.627978515625001,-2.8711484593837535,-6.372549019607844,1.400560224089636
0.434,IMU0,-3.5925292968750004,-61.73402343750001,3.956572265625,-9.313725490196079,-17.50700280112045,1.5406162464985995
0.444,IMU0,-4.837939453125,-60.316171875,-9.06275390625,-16.246498599439775,-0.5602240896358543,1.1904761904761905
0.454,IMU0,-3.4105078125,-60.32575195312501,-8.190966796875001,-2.5210084033613445,-18.76750700280112,-3.431372549019608
0.464,IMU0,-0.22992187500000003,-58.716298828125005,-4.6942382812500005,1.5406162464985995,-13.025210084033613,-4.761904761904762
0.474,IMU0,2.6632617187500003,-62.308828125000005,-4.071533203125,2.5210084033613445,-18.417366946778714,-4.481792717086835
0.484,IMU0,1.37953125,-62.366308593750006,5.26904296875,4.271708683473389,-29.131652661064425,-2.6610644257703084
0.494,IMU0,3.23806640625,-62.155546875000006,8.296347656250001,1.050420168067227,-40.476190476190474,-2.9411764705882355
0.504,IMU0,0.7855664062500001,-59.521025390625006,1.8393750000000002,-8.823529411764707,-46.21848739495798,-0.350140056022409
0.514,IMU0,-3.7841308593750003,-61.609482421875,-6.3036914062500005,-9.593837535014005,-38.23529411764706,1.5406162464985995
0.524,IMU0,-0.67060546875,-64.33022460937501,-3.00814453125,1.8207282913165266,-37.46498599439776,-3.431372549019608
0.534,IMU0,3.3721875000000003,-63.372216796875,5.278623046875,1.5406162464985995,-30.532212885154063,-3.361344537815126
0.544,IMU0,0.12454101562500001,-65.067890625,3.5446289062500003,-3.8515406162464987,-29.341736694677873,0.8403361344537815
0.554,IMU0,-3.1231054687500004,-64.943349609375,-2.2608984375000003,-7.072829131652662,-23.459383753501402,1.5406162464985995
0.564,IMU0,-1.8106347656250001,-63.142294921875006,-3.745810546875,-3.2212885154061626,-18.837535014005603,-1.9607843137254903
0.574,IMU0,0.24908203125000003,-66.12169921875001,2.136357421875,1.6106442577030813,-18.207282913165265,-4.411764705882353
0.584,IMU0,2.308798828125,-67.25214843750001,3.6116894531250003,-2.3109243697478994,-13.725490196078432,-2.170868347338936
0.594,IMU0,-0.47900390625000006,-64.86670898437501,-1.0154882812500001,-7.002801120448179,-16.666666666666668,0.2801120448179272
0.604,IMU0,-3.16142578125,-66.47616210937501,-3.73623046875,-4.201680672268908,-19.88795518207283,-2.030812324929972
0.614,IMU0,0.23950195312500003,-66.112119140625,-0.01916015625,1.3305322128851542,-20.72829131652661,-5.112044817927171
0.624,IMU0,2.2704785156250002,-66.552802734375,3.400927734375,0.5602240896358543,-22.829131652661065,-4.621848739495799
0.634,IMU0,-0.13412109375,-66.60070312500001,0.057480468750000006,-4.621848739495799,-24.50980392156863,-1.6106442577030813
0.644,IMU0,-2.768642578125,-66.112119140625,-3.5446289062500003,-3.641456582633053,-26.96078431372549,-1.9607843137254903
0.654,IMU0,-1.8010546875000002,-68.373017578125,-0.871787109375,0.5602240896358543,-29.551820728291318,-5.9523809523809526
0.664,IMU0,1.9543359375000002,-64.75174804687501,2.8740234375,0.700280112044818,-31.65266106442577,-7.002801120448179
0.674,IMU0,1.2933105468750001,-64.598466796875,1.43701171875,-2.801120448179272,-33.403361344537814,-4.131652661064426
0.684,IMU0,-2.529140625,-65.09663085937501,-2.9027636718750003,-3.991596638655462,-34.38375350140056,-2.9411764705882355
0.694,IMU0,-2.0309765625000002,-64.100302734375,-1.3699511718750002,0.2801120448179272,-36.97478991596639,-6.162464985994398
0.704,IMU0,1.753154296875,-65.24033203125,2.615361328125,2.030812324929972,-39.35574229691877,-8.61344537815126
0.714,IMU0,2.08845703125,-64.20568359375001,1.5711328125000001,-1.7507002801120448,-41.10644257703081,-6.372549019607844
0.724,IMU0,-1.4944921875000001,-65.019990234375,-1.868115234375,-3.011204481792717,-42.50700280112045,-4.131652661064426
0.734,IMU0,-2.375859375,-64.732587890625,-2.1076171875000003,0.21008403361344538,-43.34733893557423,-6.722689075630252
0.744,IMU0,1.0346484375,-63.697939453125,1.8776953125000002,2.73109243697479,-44.88795518207283,-9.663865546218489
0.754,IMU0,2.0213964843750003,-63.659619140625004,2.232158203125,-1.1204481792717087,-47.47899159663866,-8.053221288515406
0.764,IMU0,-1.1304492187500002,-65.249912109375,-1.3316308593750001,-3.781512605042017,-48.529411764705884,-5.46218487394958
0.774,IMU0,-2.864443359375,-64.99125000000001,-2.6441015625000004,-1.1204481792717087,-49.50980392156863,-7.072829131652662
0.784,IMU0,-0.871787109375,-64.53140625,1.063388671875,2.030812324929972,-49.719887955182074,-10.434173669467787
0.794,IMU0,1.9543359375000002,-66.322880859375,2.4141796875000003,0.4901960784313726,-50.98039215686275,-10.434173669467787
0.804,IMU0,0.067060546875,-66.12169921875001,-0.38320312500000003,-3.081232492997199,-52.59103641456583,-7.42296918767507
0.814,IMU0,-2.9794042968750003,-66.1025390625,-2.20341796875,-1.680672268907563,-51.96078431372549,-7.563025210084034
0.824,IMU0,-1.4944921875000001,-67.53955078125,0.44068359375000005,1.4705882352941178,-52.94117647058824,-11.064425770308123
0.834,IMU0,1.89685546875,-66.2175,2.31837890625,0.8403361344537815,-53.641456582633054,-11.974789915966387
0.844,IMU0,1.0538085937500001,-67.02222656250001,0.7280859375000001,-3.081232492997199,-54.55182072829132,-9.453781512605042
0.854,IMU0,-1.9351757812500001,-65.681015625,-1.791474609375,-2.5210084033613445,-55.04201680672269,-8.333333333333334
0.864,IMU0,-1.504072265625,-63.803320312500006,-0.9196875000000001,0.6302521008403361,-54.69187675070028,-10.92436974789916
0.874,IMU0,1.5615527343750002,-69.101103515625,1.70525390625,1.680672268907563,-53.221288515406165,-12.605042016806724
0.884,IMU0,2.002236328125,-66.13127929687501,1.2166699218750001,-0.9803921568627452,-53.01120448179272,-10.57422969187675
0.894,IMU0,-1.22625,-66.974326171875,-1.1687695312500002,-2.5210084033613445,-52.030812324929975,-8.263305322128852
0.904,IMU0,-2.615361328125,-65.681015625,-1.5615527343750002,-0.9803921568627452,-51.75070028011205,-10.014005602240896
0.914,IMU0,-0.076640625,-65.594794921875,1.0538085937500001,0.7703081232492998,-50.70028011204482,-12.955182072829132
0.924,IMU0,1.9351757812500001,-67.44375000000001,1.6477734375000002,-0.42016806722689076,-49.57983193277311,-11.974789915966387
0.934,IMU0,-0.32572265625,-66.61986328125,-0.7664062500000001,-1.8907563025210086,-48.529411764705884,-9.033613445378151
0.944,IMU0,-3.171005859375,-67.644931640625,-1.753154296875,-0.7703081232492998,-48.59943977591037,-9.593837535014005
0.954,IMU0,-1.3699511718750002,-67.61619140625001,0.42152343750000004,1.4705882352941178,-48.319327731092436,-12.675070028011206
0.964,IMU0,2.002236328125,-64.58888671875,1.9639160156250002,0.9803921568627452,-47.40896358543418,-13.305322128851541
0.974,IMU0,0.5652246093750001,-65.7959765625,0.0383203125,-2.030812324929972,-46.84873949579832,-10.084033613445378
0.984,IMU0,-2.4525,-64.44518554687501,-1.1112890625,-1.9607843137254903,-45.44817927170869,-9.453781512605042
0.994,IMU0,-1.62861328125,-65.633115234375,-0.143701171875,-0.2801120448179272,-44.11764705882353,-12.46498599439776
1.004,IMU0,1.9351757812500001,-67.88443359375,1.5615527343750002,0,-43.4873949579832,-13.515406162464986
1.014,IMU0,1.5711328125000001,-68.39217773437501,0.5748046875,-1.680672268907563,-42.36694677871149,-10.854341736694678
1.024,IMU0,-1.753154296875,-66.2558203125,-1.37953125,-2.170868347338936,-41.45658263305322,-9.033613445378151
1.034,IMU0,-2.078876953125,-65.8726171875,-0.6227050781250001,-0.2801120448179272,-39.075630252100844,-11.554621848739496
1.044,IMU0,0.737666015625,-68.03771484375001,1.36037109375,0.6302521008403361,-36.06442577030813,-13.65546218487395
1.054,IMU0,1.8010546875000002,-65.1828515625,0.6227050781250001,-2.380952380952381,-34.80392156862745,-11.554621848739496
1.064,IMU0,-1.1112890625,-64.20568359375001,-1.044228515625,-2.3109243697478994,-33.61344537815126,-8.96358543417367
1.074,IMU0,-3.31470703125,-65.479833984375,-0.7472460937500001,-0.700280112044818,-32.35294117647059,-10.434173669467787
1.084,IMU0,-0.22034179687500002,-65.1828515625,0.5843847656250001,0.2801120448179272,-31.092436974789916,-13.58543417366947
1.094,IMU0,1.9639160156250002,-68.746640625,1.005908203125,-0.7703081232492998,-29.551820728291318,-12.605042016806724
1.104,IMU0,-0.6035449218750001,-65.24033203125,-0.45026367187500005,-2.3109243697478994,-29.411764705882355,-9.243697478991598
1.114,IMU0,-3.5254687500000004,-65.75765625000001,-0.8622070312500001,-0.6302521008403361,-28.36134453781513,-9.943977591036415
1.124,IMU0,-1.1304492187500002,-65.067890625,0.8430468750000001,-0.5602240896358543,-27.73109243697479,-13.445378151260504
1.134,IMU0,2.040556640625,-66.437841796875,1.1304492187500002,-1.400560224089636,-26.750700280112046,-13.305322128851541
1.144,IMU0,0.5652246093750001,-66.78272460937501,-0.11496093750000001,-2.5210084033613445,-27.450980392156865,-10.154061624649861
1.154,IMU0,-2.366279296875,-66.073798828125,-1.2645703125,-2.3109243697478994,-26.190476190476193,-9.593837535014005
1.164,IMU0,-1.47533203125,-67.43416992187501,0.0383203125,-0.1400560224089636,-24.719887955182074,-12.324929971988796
1.174,IMU0,2.0213964843750003,-65.73849609375,0.680185546875,0,-24.439775910364148,-13.515406162464986
1.184,IMU0,1.2454101562500002,-66.19833984375,-0.28740234375,-1.5406162464985995,-24.719887955182074,-10.364145658263306
1.194,IMU0,-2.1938378906250002,-63.717099609375005,-0.32572265625,-2.170868347338936,-25.07002801120448,-9.103641456582633
1.204,IMU0,-2.375859375,-67.07970703125001,-0.7472460937500001,-1.050420168067227,-24.789915966386555,-11.414565826330533
1.214,IMU0,0.8047265625000001,-68.30595703125,0.51732421875,0.1400560224089636,-23.80952380952381,-13.23529411764706
1.224,IMU0,1.2933105468750001,-65.58521484375001,0.5843847656250001,-1.400560224089636,-24.089635854341736,-11.064425770308123
1.234,IMU0,-1.9543359375000002,-65.115791015625,-0.24908203125000003,-2.380952380952381,-24.229691876750703,-8.753501400560225
1.244,IMU0,-2.845283203125,-66.7923046875,-0.32572265625,-1.3305322128851542,-23.949579831932773,-10.714285714285715
1.254,IMU0,0.2682421875,-64.713427734375,0.39278320312500004,-0.5602240896358543,-24.299719887955185,-13.23529411764706
1.264,IMU0,1.389111328125,-64.78048828125,0.5843847656250001,-0.9103641456582633,-23.73949579831933,-11.414565826330533
1.274,IMU0,-1.149609375,-65.27865234375001,0.22992187500000003,-1.4705882352941178,-24.439775910364148,-8.96358543417367
1.284,IMU0,-2.60578125,-68.7849609375,-0.5652246093750001,-0.8403361344537815,-24.369747899159666,-10.084033613445378
1.294,IMU0,-0.2682421875,-65.987578125,-0.162861328125,-0.9103641456582633,-24.299719887955185,-12.53501400560224
1.304,IMU0,1.868115234375,-64.311064453125,0.46942382812500005,-1.050420168067227,-24.229691876750703,-11.764705882352942
1.314,IMU0,-0.277822265625,-66.77314453125001,0.3448828125,-0.4901960784313726,-24.299719887955185,-8.753501400560225
1.324,IMU0,-2.62494140625,-67.15634765625,-0.40236328125000004,-0.700280112044818,-23.669467787114847,-9.033613445378151
1.334,IMU0,-0.9867480468750001,-64.53140625,-0.5843847656250001,-0.5602240896358543,-22.478991596638657,-11.69467787114846
1.344,IMU0,1.159189453125,-64.3398046875,0.19160156250000002,0.21008403361344538,-23.459383753501402,-11.484593837535014
1.354,IMU0,0.39278320312500004,-64.74216796875001,0.45026367187500005,-0.5602240896358543,-24.649859943977592,-8.893557422969188
1.364,IMU0,-2.4908203125000004,-63.7266796875,-0.2682421875,-0.6302521008403361,-25.420168067226893,-8.123249299719888
1.374,IMU0,-1.8393750000000002,-65.45109375,-0.38320312500000003,0.0700280112044818,-23.949579831932773,-10.434173669467787
1.384,IMU0,0.9675878906250001,-64.74216796875001,0.42152343750000004,0.8403361344537815,-25.490196078431374,-11.27450980392157
1.394,IMU0,0.22034179687500002,-65.805556640625,1.159189453125,0,-26.190476190476193,-8.823529411764707
1.404,IMU0,-2.155517578125,-66.24624023437501,-0.09580078125000001,-1.8207282913165266,-26.5406162464986,-7.703081232492997
1.414,IMU0,-1.8010546875000002,-64.27274414062501,-0.28740234375,-0.9103641456582633,-25.980392156862745,-9.523809523809524
1.424,IMU0,0.536484375,-64.464345703125,0.37362304687500003,0.5602240896358543,-25.490196078431374,-10.504201680672269
1.434,IMU0,0.48858398437500006,-65.594794921875,0.948427734375,-0.2801120448179272,-27.3109243697479,-8.543417366946779
1.444,IMU0,-1.580712890625,-64.50266601562501,0,-1.050420168067227,-28.221288515406165,-7.142857142857143
1.454,IMU0,-1.85853515625,-67.11802734375,-0.833466796875,-0.7703081232492998,-28.711484593837536,-8.403361344537815
1.464,IMU0,0.6610253906250001,-66.399521484375,-0.11496093750000001,0.42016806722689076,-28.0812324929972,-9.523809523809524
1.474,IMU0,0.5269042968750001,-65.73849609375,0.46942382812500005,0.21008403361344538,-29.551820728291318,-7.633053221288516
1.484,IMU0,-1.350791015625,-68.16225585937501,-0.162861328125,-0.5602240896358543,-30.602240896358545,-6.302521008403362
1.494,IMU0,-1.8106347656250001,-64.100302734375,-0.718505859375,-0.42016806722689076,-29.971988795518207,-7.002801120448179
