ts,filteredAltitudeAGL,filteredAcceleration
1.599,57.04832458496094,55.39316940307617
1.609,57.47373962402344,55.39316940307617
1.619,58.32191467285156,55.39316940307617
1.629,59.93373107910156,55.39316940307617
1.639,60.27459716796875,55.41221237182617
1.649,60.35914611816406,55.41221237182617
1.659,61.37644958496094,55.41221237182617
1.669,62.055511474609375,55.41221237182617
1.679,64.00819396972656,55.059818267822266
1.689,64.43360900878906,56.00271987915039
1.699,64.43360900878906,55.4312629699707
1.709,64.77447509765625,55.059818267822266
1.719,65.02813720703125,55.050289154052734
1.729,66.47348022460938,55.050289154052734
1.739,67.74708557128906,55.050289154052734
1.749,67.83161926269531,55.059818267822266
1.759,69.36154174804688,55.4312629699707
1.769,69.36154174804688,55.469356536865234
1.779,70.12515258789062,55.4312629699707
1.789,70.46601867675781,55.050289154052734
1.799,71.82418823242188,55.050289154052734
1.809,72.8441162109375,55.469356536865234
1.819,73.43862915039062,55.469356536865234
1.829,73.86405944824219,55.469356536865234
1.839,73.9486083984375,55.469356536865234
1.849,75.14028930664062,56.278926849365234
1.859,75.47850036621094,56.278926849365234
1.869,76.83929443359375,56.46940231323242
1.879,77.09559631347656,56.46940231323242
1.889,77.18016052246094,56.46940231323242
1.899,78.20010375976562,56.46940231323242
1.909,78.54095458984375,56.117008209228516
1.919,79.30722045898438,56.117008209228516
1.929,80.49627685546875,55.77413558959961
1.939,81.68795776367188,55.469356536865234
1.949,82.70790100097656,55.450313568115234
1.959,83.38961791992188,55.21220779418945
1.969,83.47415161132812,55.15506362915039
1.979,85.09126281738281,54.97410202026367
1.989,86.70835876464844,54.831241607666016
1.999,87.13377380371094,54.6026496887207
2.009,88.06916809082031,54.6026496887207
2.019,89.34539794921875,54.6026496887207
2.029,90.02711486816406,54.52646255493164
2.039,90.11167907714844,54.45978927612305
2.049,90.36798095703125,54.52646255493164
2.059,91.72877502441406,54.52646255493164
2.069,92.49504089355469,54.52646255493164
2.079,93.26130676269531,54.52646255493164
2.089,93.85847473144531,54.56454849243164
2.099,94.70930480957031,54.56454849243164
2.109,95.30647277832031,54.56454849243164
2.119,96.15728759765625,54.56454849243164
2.129,96.49815368652344,54.56454849243164
2.139,96.92620849609375,54.840755462646484
2.149,97.35162353515625,54.93600082397461
2.159,98.20245361328125,54.840755462646484
2.169,98.54331970214844,54.840755462646484
2.179,99.82218933105469,54.6693229675293
2.189,100.50392150878906,54.30739974975586
2.199,100.67301940917969,54.30739974975586
2.209,101.69558715820312,54.6693229675293
2.219,102.63362121582031,54.821712493896484
2.229,103.146240234375,54.6693229675293
2.239,104.42510986328125,54.659793853759766
2.249,105.19139099121094,54.659793853759766
2.259,106.21397399902344,54.659793853759766
2.269,106.38572692871094,54.659793853759766
2.279,107.7491455078125,54.659793853759766
2.289,107.9208984375,53.90738296508789
2.299,109.115234375,53.90738296508789
2.309,110.90408325195312,53.90738296508789
2.319,111.58843994140625,53.90738296508789
2.329,112.44190979003906,54.09786605834961
2.339,113.63623046875,54.09786605834961
2.349,113.80534362792969,54.09786605834961
2.359,114.83056640625,54.09786605834961
2.369,116.79380798339844,54.09786605834961
2.379,117.21922302246094,54.09786605834961
2.389,118.50074768066406,54.08833694458008
2.399,119.01335144042969,54.08833694458008
2.409,119.95140075683594,54.08833694458008
2.419,120.20768737792969,53.93595504760742
2.429,120.72029113769531,53.84071350097656
2.439,121.48921203613281,53.93595504760742
2.449,122.76811218261719,53.84071350097656
2.459,123.45246887207031,53.84071350097656
2.469,126.01551818847656,53.93595504760742
2.479,126.44355773925781,54.621700286865234
2.489,126.69987487792969,53.59307861328125
2.499,126.69987487792969,53.52640914916992
2.509,129.00660705566406,53.55498123168945
2.519,129.00660705566406,53.55498123168945
2.529,129.77552795410156,53.55498123168945
2.539,131.7414093017578,54.2692985534668
2.549,132.1668243408203,54.2692985534668
2.559,133.2792510986328,53.583553314208984
2.569,134.2199249267578,53.583553314208984
2.579,135.50144958496094,53.583553314208984
2.589,135.9294891357422,53.583553314208984
2.599,136.6984100341797,53.63117599487305
2.609,136.95469665527344,53.583553314208984
2.619,137.8108367919922,53.52640914916992
2.629,139.6076202392578,53.516883850097656
2.639,140.46107482910156,53.52640914916992
2.649,142.08872985839844,53.52640914916992
2.659,142.77308654785156,53.516883850097656
2.669,143.20115661621094,53.52640914916992
2.679,144.99790954589844,53.716896057128906
2.689,145.3387908935547,53.52640914916992
2.699,147.73536682128906,53.716896057128906
2.709,148.25062561035156,53.716896057128906
2.719,148.5914764404297,53.716896057128906
2.729,148.85044860839844,53.28830337524414
2.739,152.10313415527344,53.250205993652344
2.749,152.61839294433594,53.183536529541016
2.759,153.9025421142578,52.983524322509766
2.769,155.10215759277344,52.964473724365234
2.779,156.21458435058594,52.964473724365234
2.789,156.8143768310547,52.964473724365234
2.799,157.1578826904297,52.964473724365234
2.809,158.3574981689453,52.964473724365234
2.819,158.4420623779297,52.964473724365234
2.829,160.5004425048828,53.488311767578125
2.839,161.7845916748047,53.488311767578125
2.849,162.2998504638672,53.488311767578125
2.859,163.93016052246094,53.52640914916992
2.869,165.47328186035156,53.52640914916992
2.879,166.4165802001953,53.888328552246094
2.889,169.0747528076172,53.52640914916992
2.899,169.58998107910156,53.193058013916016
2.909,170.87681579589844,53.52640914916992
2.919,171.9073028564453,53.888328552246094
2.929,172.5071258544922,53.888328552246094
2.939,173.27870178222656,53.888328552246094
2.949,173.53761291503906,53.52640914916992
2.959,174.9090118408203,53.193058013916016
2.969,174.99620056152344,53.0120964050293
2.979,177.82875061035156,53.0120964050293
2.989,178.08506774902344,52.9168586730957
2.999,180.92027282714844,52.9168586730957
3.009,181.3483123779297,52.9168586730957
3.019,181.3483123779297,52.9168586730957
3.029,182.1225128173828,52.983524322509766
3.039,184.1835174560547,52.9168586730957
3.049,184.78599548339844,52.9168586730957
3.059,186.93418884277344,52.9168586730957
3.069,187.8775177001953,52.9168586730957
3.079,188.8234405517578,52.71684646606445
3.089,190.2001190185547,52.71684646606445
3.099,192.34828186035156,52.554931640625
3.109,193.5531768798828,52.54541015625
3.119,193.8094940185547,52.54541015625
3.129,193.8966827392578,52.54541015625
3.139,195.2733612060547,52.54541015625
3.149,197.0780487060547,52.54541015625
3.159,197.4215545654297,52.554931640625
3.169,200.69276428222656,52.65970230102539
3.179,200.7772979736328,52.65970230102539
3.189,202.15394592285156,52.65970230102539
3.199,202.32569885253906,52.65970230102539
3.209,203.27427673339844,52.5835075378418
3.219,206.02757263183594,52.5835075378418
3.229,206.45826721191406,52.5835075378418
3.239,206.6300506591797,52.25015640258789
3.249,208.5245819091797,52.25015640258789
3.259,210.2473602294922,52.1263427734375
3.269,211.28053283691406,52.1263427734375
3.279,213.60841369628906,52.1263427734375
3.289,213.6929473876953,51.44059371948242
3.299,214.9850311279297,52.1263427734375
3.309,215.9336395263672,51.716796875
3.319,218.0871124267578,51.716796875
3.329,219.0357208251953,51.716796875
3.339,220.41502380371094,51.716796875
3.349,221.79429626464844,51.78346633911133
3.359,222.1404571533203,51.78346633911133
3.369,222.4839630126953,51.83108901977539
3.379,223.3479766845703,51.83108901977539
3.389,225.4169464111328,51.78346633911133
3.399,225.5886993408203,51.78346633911133
3.409,227.4858856201172,51.78346633911133
3.419,228.9550018310547,51.59298324584961
3.429,229.7318572998047,51.59298324584961
3.439,230.85218811035156,51.54536056518555
3.449,232.3186492919922,51.54536056518555
3.459,233.5288543701172,51.54536056518555
3.469,234.3057098388672,51.45964431762695
3.479,236.20289611816406,51.59298324584961
3.489,236.46180725097656,51.88823699951172
3.499,238.10536193847656,51.59298324584961
3.509,238.9667510986328,51.821563720703125
3.519,241.29991149902344,51.62155532836914
3.529,243.63307189941406,51.62155532836914
3.539,244.58164978027344,51.62155532836914
3.549,244.6688690185547,51.278682708740234
3.559,245.62010192871094,51.278682708740234
3.569,246.8302764892578,51.278682708740234
3.579,248.99171447753906,51.278682708740234
3.589,249.85572814941406,51.278682708740234
3.599,250.46083068847656,51.278682708740234
3.609,252.10435485839844,51.11676788330078
3.619,253.48631286621094,51.11676788330078
3.629,256.514404296875,51.278682708740234
3.639,256.86053466796875,51.2977294921875
3.649,258.678466796875,51.3358268737793
3.659,260.4091796875,51.2977294921875
3.669,260.842529296875,50.97390365600586
3.679,261.1014404296875,50.97390365600586
3.689,262.5732421875,50.93580627441406
3.699,264.5628662109375,50.8405647277832
3.709,266.988525390625,50.659603118896484
3.719,267.76806640625,50.63103103637695
3.729,269.06805419921875,50.63103103637695
3.739,269.3270263671875,50.63103103637695
3.749,271.75262451171875,50.63103103637695
3.759,274.2655029296875,50.63103103637695
3.769,274.5244140625,50.659603118896484
3.779,275.04498291015625,50.94533157348633
3.789,276.7783203125,51.097721099853516
3.799,277.73223876953125,51.097721099853516
3.809,279.98614501953125,51.097721099853516
3.819,280.6810302734375,50.94533157348633
3.829,281.0272216796875,50.50721740722656
3.839,283.54266357421875,50.94533157348633
3.849,284.49658203125,50.50721740722656
3.859,287.36083984375,50.50721740722656
3.869,289.26861572265625,50.50721740722656
3.879,289.87628173828125,50.42149353027344
3.889,289.96356201171875,50.42149353027344
3.899,292.91497802734375,50.50721740722656
3.909,293.002197265625,50.50721740722656
3.919,294.043212890625,50.50721740722656
3.929,296.1280517578125,50.335777282714844
3.939,296.91015625,50.335777282714844
3.949,297.95123291015625,49.99290466308594
3.959,300.21044921875,49.99290466308594
3.969,301.774658203125,50.25958251953125
3.979,303.33892822265625,50.25958251953125
3.989,304.6416015625,49.99290466308594
3.999,304.9031982421875,49.89766311645508
4.009,306.98797607421875,49.87861251831055
4.019,308.3804931640625,49.850040435791016
4.029,308.9010009765625,49.77384567260742
4.039,310.642333984375,49.707176208496094
4.049,312.03216552734375,49.707176208496094
4.059,313.86065673828125,49.707176208496094
4.069,316.730224609375,49.707176208496094
4.079,316.730224609375,49.526214599609375
4.089,317.6021728515625,49.707176208496094
4.099,320.6488037109375,49.707176208496094
4.109,322.82342529296875,49.707176208496094
4.119,323.608154296875,49.707176208496094
4.129,324.04412841796875,49.68812942504883
4.139,325.26226806640625,49.526214599609375
4.149,325.61102294921875,49.202388763427734
4.159,328.398681640625,49.202388763427734
4.169,328.6602783203125,49.5833625793457
4.179,331.53509521484375,49.202388763427734
4.189,333.5406494140625,49.04047775268555
4.199,333.88677978515625,48.97380828857422
4.209,334.67156982421875,48.97380828857422
4.219,336.67706298828125,48.98332977294922
4.229,338.5081787109375,49.107147216796875
4.239,340.86517333984375,49.107147216796875
4.249,342.78350830078125,48.98332977294922
4.259,343.219482421875,48.97380828857422
4.269,345.31219482421875,48.98332977294922
4.279,345.486572265625,49.107147216796875
4.289,346.4483642578125,49.107147216796875
4.299,349.590087890625,48.98332977294922
4.309,349.93890380859375,48.38330078125
4.319,351.0750732421875,48.38330078125
4.329,353.9552001953125,47.98328399658203
4.339,356.8380126953125,48.38330078125
4.349,357.5355224609375,48.249961853027344
4.359,359.2847900390625,48.10709762573242
4.369,359.8079833984375,48.10709762573242
4.379,362.60614013671875,48.17376708984375
4.389,363.6551513671875,48.249961853027344
4.399,363.82958984375,48.38330078125
4.409,368.90020751953125,48.38330078125
4.419,370.3878173828125,48.38330078125
4.429,371.43682861328125,48.249961853027344
4.439,373.45025634765625,48.17376708984375
4.449,374.2376708984375,48.17376708984375
4.459,374.8507080078125,48.03090286254883
4.469,375.3739013671875,47.945186614990234
4.479,377.30010986328125,47.80231857299805
4.489,379.052001953125,47.70708084106445
4.499,381.678466796875,47.70708084106445
4.509,384.47930908203125,47.70708084106445
4.519,385.3565673828125,47.5927848815918
4.529,385.96954345703125,47.5070686340332
4.539,389.037353515625,47.5070686340332
4.549,390.35052490234375,47.5070686340332
4.559,391.05340576171875,47.45944595336914
4.569,396.13720703125,47.45944595336914
4.579,396.40142822265625,47.345157623291016
4.589,396.4886474609375,47.345157623291016
4.599,398.5047607421875,47.345157623291016
4.609,399.2947998046875,47.002281188964844
4.619,402.10357666015625,47.26896286010742
4.629,404.11968994140625,47.26896286010742
4.639,404.73529052734375,47.26896286010742
4.649,407.018310546875,47.09752655029297
4.659,409.82708740234375,47.09752655029297
4.669,411.40716552734375,47.15467071533203
4.679,412.374267578125,47.09752655029297
4.689,412.90008544921875,47.09752655029297
4.699,418.25872802734375,47.09752655029297
4.709,418.25872802734375,47.01180648803711
4.719,421.51141357421875,47.01180648803711
4.729,422.565673828125,46.830848693847656
4.739,425.20538330078125,46.50701904296875
4.749,426.700927734375,46.430824279785156
4.759,428.54791259765625,46.430824279785156
4.769,429.6920166015625,46.50701904296875
4.779,429.866455078125,46.430824279785156
4.789,434.88421630859375,46.50701904296875
4.799,435.41265869140625,46.50701904296875
4.809,438.2293701171875,46.59273910522461
4.819,439.460693359375,46.47844696044922
4.829,440.16619873046875,46.59273910522461
4.839,441.48736572265625,46.59273910522461
4.849,444.3939208984375,46.59273910522461
4.859,446.2435302734375,46.59273910522461
4.869,447.12603759765625,46.59273910522461
4.879,448.624267578125,46.47844696044922
4.889,451.26922607421875,46.47844696044922
4.899,452.85723876953125,46.392730712890625
4.909,454.97113037109375,46.192718505859375
4.919,455.7664794921875,46.068904876708984
4.929,459.470947265625,46.068904876708984
4.939,460.9718017578125,45.9165153503418
4.949,462.73687744140625,45.8498420715332
4.959,463.79644775390625,45.72603225708008
4.969,466.53387451171875,45.72603225708008
4.979,467.76788330078125,45.72603225708008
4.989,468.740234375,45.678409576416016
4.999,469.2713623046875,45.72603225708008
5.009,470.06402587890625,45.72603225708008
5.019,472.36285400390625,45.8498420715332
5.029,476.513916015625,45.72603225708008
5.039,477.3118896484375,45.72603225708008
5.049,478.6357421875,45.69746017456055
5.059,481.46563720703125,45.61173629760742
5.069,481.7325439453125,45.28791427612305
5.079,484.38543701171875,45.61173629760742
5.089,485.6220703125,45.28791427612305
5.099,488.98565673828125,45.28791427612305
5.109,489.69384765625,45.154571533203125
5.119,490.66619873046875,45.154571533203125
5.129,494.20697021484375,45.28791427612305
5.139,496.33135986328125,45.28791427612305
5.149,496.50836181640625,45.30696105957031
5.159,499.60784912109375,45.36410903930664
5.169,501.557861328125,45.36410903930664
5.179,502.976806640625,45.440303802490234
5.189,503.06396484375,45.440303802490234
5.199,504.65997314453125,45.440303802490234
5.209,507.23089599609375,45.41172790527344
5.219,509.6248779296875,45.36410903930664
5.229,510.4228515625,45.36410903930664
5.239,511.75189208984375,45.31648635864258
5.249,514.8566284179688,45.31648635864258
5.259,515.9215087890625,45.27838897705078
5.269,517.5174560546875,45.27838897705078
5.279,518.4052734375,45.27838897705078
5.289,523.8193969726562,45.116477966308594
5.299,523.9091796875,45.116477966308594
5.309,524.7970581054688,45.030757904052734
5.319,527.373291015625,44.6307373046875
5.329,529.0591430664062,45.030757904052734
5.339,531.37109375,44.6307373046875
5.349,533.9474487304688,44.39263153076172
5.359,535.9925537109375,44.39263153076172
5.369,538.6586303710938,44.39263153076172
5.379,539.1025390625,44.39263153076172
5.389,543.1954956054688,44.39263153076172
5.399,543.9961547851562,44.35453414916992
5.409,547.2884521484375,44.202144622802734
5.419,548.6228637695312,44.202144622802734
5.429,551.9151611328125,44.15452194213867
5.439,552.8056030273438,44.14500045776367
5.449,554.3197021484375,44.14500045776367
5.459,556.457275390625,44.14500045776367
5.469,558.5077514648438,44.15452194213867
5.479,559.13134765625,44.14500045776367
5.489,563.1423950195312,44.002140045166016
5.499,566.3501586914062,44.002140045166016
5.509,566.3501586914062,43.73545837402344
5.519,566.7069091796875,43.73545837402344
5.529,568.1337280273438,44.002140045166016
5.539,571.7907104492188,43.73545837402344
5.549,573.1277465820312,43.44020462036133
5.559,577.05419921875,43.44020462036133
5.569,577.3236694335938,43.4116325378418
5.579,580.5367431640625,43.4116325378418
5.589,582.322998046875,43.44020462036133
5.599,582.5,43.602115631103516
5.609,585.0894775390625,43.44020462036133
5.619,588.75439453125,43.4116325378418
5.629,589.5576782226562,43.4116325378418
5.639,590.9871215820312,43.4116325378418
5.649,593.4894409179688,43.4116325378418
5.659,595.6376342773438,43.22114562988281
5.669,600.1983032226562,43.22114562988281
5.679,600.734619140625,43.15447998046875
5.689,601.5405883789062,42.649688720703125
5.699,603.9556274414062,42.649688720703125
5.709,606.8199462890625,42.649688720703125
5.719,608.8782958984375,42.649688720703125
5.729,610.2206420898438,42.649688720703125
5.739,611.1163330078125,42.61159133911133
5.749,615.0586547851562,42.61159133911133
5.759,615.1459350585938,42.61159133911133
5.769,616.2213134765625,42.525875091552734
5.779,616.4907836914062,42.61159133911133
5.789,619.0908813476562,42.525875091552734
5.799,621.688232421875,42.335391998291016
5.809,623.6620483398438,42.25919723510742
5.819,625.0070190429688,41.96394348144531
5.829,625.7230834960938,41.925846099853516
5.839,629.0418090820312,41.925846099853516
5.849,631.9140625,41.925846099853516
5.859,633.2589721679688,41.76393127441406
5.869,634.6065673828125,41.76393127441406
5.879,638.82373046875,41.44010925292969
5.889,639.6322021484375,41.44010925292969
5.899,643.495361328125,41.392486572265625
5.909,643.764892578125,41.2781982421875
5.919,645.1124267578125,41.35438537597656
5.929,649.0653076171875,41.35438537597656
5.939,651.04443359375,40.744834899902344
5.949,651.22412109375,40.744834899902344
5.959,654.8203125,40.72578811645508
5.969,656.0806884765625,40.61149597167969
5.979,659.3175048828125,40.61149597167969
5.989,660.3982543945312,40.38291549682617
5.999,662.1976928710938,40.38291549682617
6.009,663.9970703125,40.268619537353516
6.019,667.1494140625,40.15433120727539
6.029,669.580322265625,40.15433120727539
6.039,670.5711669921875,40.15433120727539
6.049,672.4630737304688,40.15433120727539
6.059,674.62451171875,40.15433120727539
6.069,675.7976684570312,40.144805908203125
6.079,678.3211059570312,40.144805908203125
6.089,680.4851684570312,40.0400390625
6.099,685.89404296875,40.0400390625
6.109,685.9864501953125,39.67811584472656
6.119,687.33935546875,39.66859436035156
6.129,688.961669921875,39.535255432128906
6.139,692.3015747070312,39.325721740722656
6.149,692.5737915039062,39.25904846191406
6.159,695.4618530273438,39.25904846191406
